title,link,description,published,contributors
Will the Gaza ceasefire hold?,https://www.theguardian.com/australia-news/audio/2025/oct/10/will-the-gaza-ceasefire-hold-full-story-podcast,"Following months of negotiations, Israel and Hamas have agreed on the first phase of a 20-point “peace plan” to end the war in Gaza.Nour Haydar speaks to global affairs correspondent Andrew Roth about how the deal was brokered, what it means on the ground in Gaza and whether Donald Trump will stay interested for the long haul",2025-10-10,Presented by Nour Haydar with Andrew Roth; produced by Miles Herbert and Joe Koning who also did the sound design and mix. Executive producer is Hannah Parkes
Newsroom edition: One Nation and the rise of the populist right,https://www.theguardian.com/australia-news/audio/2025/oct/10/newsroom-edition-one-nation-and-the-rise-of-the-populist-right-full-story-podcast,"Recent opinion polls indicate support for the populist right party One Nation has doubled since the last election. Around the globe, far-right politicians pushing nationalist anti-immigration policies are also on the rise – including Nigel Farage’s Reform UK and Donald Trump in the US. So could Pauline Hanson’s One Nation grow to pose a similar threat to Australian politics?Nour Haydar speaks with Guardian Australia deputy editor, Patrick Keneally, and head of newsroom, Mike Ticher, about the rise of the populist right and the lessons for Australia",2025-10-10,Presented by Nour Haydar with Mike Ticher and Patrick Keneally. Produced by Miles Herbert and Joe Koning with video production by Bertin Huynh
Who will take the trophy in the Australian bird of the year 2025?,https://www.theguardian.com/australia-news/audio/2025/oct/08/who-will-win-australian-bird-of-the-year-2025-full-story-podcast,"Over the coming week, hundreds of thousands of Australians will cast their vote in an election unlike any other. In the fifth bird of the year competition Guardian Australia and BirdLife Australia celebrate the diversity and wonder of our unique and native bird life.Deputy editors Gabrielle Jackson and Patrick Keneally and BirdLife Australia’s Sean Dooley tell Reged Ahmad about the scandals of elections past, why the poll matters and which bird will get their vote",2025-10-08,"Presented by Reged Ahmad with Gabrielle Jackson, Patrick Keneally and Sean Dooley; produced by Karishma Luthria; sound design and mix by Joe Koning; the executive producer is Hannah Parkes"
The ‘civil war’ brewing within the Liberal party,https://www.theguardian.com/australia-news/audio/2025/oct/07/the-civil-war-brewing-within-the-liberal-party-full-story-podcast,"It’s Senate estimates week in Canberra but all eyes are on Liberal MP Andrew Hastie, the former SAS soldier with leadership aspirations.Nour Haydar talks to the political editor, Tom McIlroy, and political reporter Krishani Dhanji about Hastie’s recent resignation to the backbench, the pressure that puts on the opposition leader, Sussan Ley, and how close we are to a leadership spill",2025-10-07,Presented by Nour Haydar with Tom McIlroy and Krishani Dhanji. Produced by   Joe Koning. Sound design by Daniel Semo. Executive producers of this episode were  Hannah Parkes and Miles Herbert
What happens when you stop weight-loss jabs?,https://www.theguardian.com/australia-news/audio/2025/oct/06/what-happens-when-you-stop-weight-loss-jabs-full-story-podcast,Science editor Ian Sample talks through the dilemma facing more than a million people in the UK as the cost of the jabs jumps,2025-10-06,"Presented by Helen Pidd with Ian Sample; produced by Marie Lennon, George McDonagh and Ross Burns; executive producers Homa Khaleeli and Sami Kent"
Shadi Khan Saif: the Taliban’s war on the internet,https://www.theguardian.com/australia-news/audio/2025/oct/06/shadi-khan-saif-the-taliban-war-on-the-internet-full-story-podcast,"Last week for 48 hours, and without any warning, Afghanistan was in a total internet blackout. It was a telecommunications shutdown imposed by the Taliban and one that had an immediate and profound impact on the population. Journalist and Full Story producer Shadi Khan Saif speaks to Reged Ahmad about the regime’s calculated effort to silence dissent",2025-10-06,Presented by Reged Ahmad with Shadi Khan Saif; produced by Karishma Luthria and Miles Herbert; sound design and mixing by Daniel Semo; executive producer is Hannah Parkes
When did the US supreme court become so ‘lawless’?,https://www.theguardian.com/australia-news/audio/2025/oct/04/when-did-the-us-supreme-court-become-so-lawless-full-story-podcast,"The US supreme court starts a new term on Monday, and the nine justices are preparing to take on cases that could prove crucial to the future of American society and democracy. Jonathan Freedland speaks to Prof Leah Litman about what exactly motivates the nine judges who are supposedly tasked with upholding the US constitution. When did the highest court in the land become so apparently partisan? Is there any coming back from this?",2025-10-04,Presented by Jonathan Freedland with Leah Litman. Produced by Danielle Stephens. The executive producer is Zoe Hitch
Newsroom edition: the battle to regulate AI,https://www.theguardian.com/australia-news/audio/2025/oct/03/newsroom-edition-the-battle-to-regulate-ai-full-story-podcast,"Tech companies are asking the government to allow them to effectively steal the work of creatives and journalists to train their AI large language models, hyping the potential value of AI to the economy and urging lawmakers to give them an exemption from copyright laws to realise it. Now creatives are fighting back.Bridie Jabour speaks with editor Lenore Taylor and deputy editor Patrick Keneally about the need to regulate AI and the threat it poses to journalism",2025-10-03,"Presented by Bridie Jabour, with Lenore Taylor and Patrick Keneally. Produced by Miles Herbertand Joe Koning, with video production by Bertin Huynh."
Is the Trump plan for Gaza designed to fail?,https://www.theguardian.com/australia-news/audio/2025/oct/01/is-the-trump-plan-for-gaza-designed-to-fail-full-story-podcast,"On Monday, Donald Trump and Israel’s prime minister, Benjamin Netanyahu, stood together as they unveiled their plan to end the war in Gaza. But it was a 20-point proposal with precious little detail , drawn up with no involvement from Hamas or other Palestinians.The Guardian’s Washington DC bureau chief, David Smith, speaks to Reged Ahmad on whether this proposal is a roadmap to peace or just theatrics by the US president",2025-10-01,Presented by Reged Ahmad with David Smith; produced by Miles Herbert and Shadi Khan Saif; sound design and mixing by Joe Koning; the executive producer is Hannah Parkes
Ben Roberts-Smith defamation case reaches the end of the road,https://www.theguardian.com/australia-news/audio/2025/sep/30/ben-roberts-smith-defamation-case-reaches-end-of-road-full-story-podcast,"After seven years, the Ben Roberts-Smith v Nine newspapers defamation case is finally over, with the high court dismissing his bid for an appeal against a ruling in the federal court that found on the balance of probabilities that he committed war crimes.Guardian Australia senior reporter Ben Doherty talks to Reged Ahmad about what this means for Roberts-Smith, who continues to deny the allegations, and the wider ramifications of the long-running case",2025-09-30,Presented by Reged Ahmad with Ben Doherty. Produced by Karishma Luthria and Joe Koning. Sound design by Daniel Semo. Executive producer is Hannah Parkes
Andrew Hastie and the rise of the ‘Maga right’,https://www.theguardian.com/australia-news/audio/2025/sep/29/andrew-hastie-and-the-rise-of-the-maga-right-full-story-podcast,Liberal MP Andrew Hastie’s hardline rhetoric on migration and manufacturing have led many to question whether the opposition frontbencher plans to pull his party to the right and go for the leadership.Guardian Australia political reporter Dan Jervis-Bardy speaks to Nour Haydar about the rise of the SAS soldier turned politician and if he could be successful in importing US-style politics to Australian shores,2025-09-29,Presented by Nour Haydar with Dan Jervis-Bardy; produced by Karishma Luthria; sound design and mixing by Joe Koning; executive producer is Hannah Parkes
Paracetamol and Donald Trump’s medical myths,https://www.theguardian.com/australia-news/audio/2025/sep/29/paracetamol-autism-donald-trump-medical-myths-full-story-podcast,"When the US president stood up at the podium and announced a link between autism and paracetamol, he sent alarm through the medical community and the public.Guardian science correspondent Hannah Devlin speaks to Reged Ahmad about what the science actually says about the painkiller and why experts fear Donald Trump is deliberately fostering a narrative of distrust",2025-09-29,Presented by Reged Ahmad with Hannah Devlin; produced by Allison Chan with production assistance by Shadi Khan Saif; sound design and mix by Joe Koning; executive producer is Hannah Parkes
"Back to Back Barries: Palestine, Hastie and the rise of influencers",https://www.theguardian.com/australia-news/audio/2025/sep/27/back-to-back-barries-palestine-hastie-and-the-rise-of-influencers,"In their penultimate episode for the year, Barrie Cassidy and Tony Barry unpack an eventful week at the UN and look at how Australia is dealing with a new reality with the United States.They also discuss Andrew Hastie pulling the Liberal party to the right and why politicians need to court social media influencers if they want to increase their vote",2025-09-27,Presented by Barrie Cassidy and Tony Barry; produced by Daniel Semo; the executive producer is Hannah Parkes
Newsroom edition: Trump’s war on truth reverberates in Australia,https://www.theguardian.com/australia-news/audio/2025/sep/26/trump-war-on-truth-reverberates-in-australia-full-story-podcast-newsroom-edition,"Anthony Albanese was at the United Nations this week, taking to the stage to call for unity in times of global conflict. But the headlines were dominated by Donald Trump, whose words told a much different story. At times, the lies and mistruths came so fast it was difficult for journalists to keep up. So how do journalists cover disinformation when it spreads to Australia so rapidly?Bridie Jabour talks to the editor, Lenore Taylor, and the national news editor, Josephine Tovey, about the globalisation of misinformation and why facts are more important than ever",2025-09-26,Presented by Bridie Jabour with Lenore Taylor  and Josephine Tovey. Produced by Miles Herbert and Joe Koning. Video production by Bertin Huynh
