title,link,description,published,contributors
Newsroom edition: can Labor stare down its critics?,https://www.theguardian.com/australia-news/audio/2025/jun/06/newsroom-edition-can-labor-stare-down-its-critics-full-story-podcast,"The Albanese government wants to increase the tax on super balances above $3m. The treasurer, Jim Chalmers, says it is a modest change but there have been countless articles and columns warning of the economic havoc it could wreak and the impact this would have on the retirement savings of young Australians. Nour Haydar speaks to the national news editor, Josephine Tovey, and the head of newsroom, Mike Ticher, about what will happen if Labor pushes forward with the reform",2025-06-06,"Presented by Nour Haydar, with Mike Ticher, and Josephine Tovey. Produced by Miles Herbert with sound design and mixing by Miles Martignoni"
Five years since Black Lives Matter – has anything changed in Australia?,https://www.theguardian.com/australia-news/audio/2025/jun/05/five-years-since-black-lives-matter-has-anything-changed-in-australia-full-story-podcast,"In 2020 tens of thousands of people took to the streets, demanding accountability and racial justice in solidarity with First Nations Australians. But five years on, and after a failed referendum on constitutional recognition, campaigners mourn the lack of progress.Indigenous affairs reporters Sarah Collard and Ella Archibald-Binge join Nour Haydar to discuss the recurring calls for justice",2025-06-05,"Presented by Nour Haydar, with Sarah Collard and Ella Archibald-Binge. Produced by Karishma Luthria, with sound design and mix by Camilla Hannan. The executive producer was Miles Herbert"
Slut-shamed and bullied by students: why teachers are quitting,https://www.theguardian.com/australia-news/audio/2025/jun/04/slut-shamed-and-bullied-by-students-why-teachers-are-quitting-full-story-podcast,"An alarming cultural shift is happening in Australian classrooms, as teachers  report an increase in bullying and misogynistic and violent behaviour from their students.Education reporter Caitlin Cassidy talks to Reged Ahmad about the teachers speaking out about why they are leaving the profession",2025-06-04,Presented by Reged Ahmad with Caitlin Cassidy. Produced by Allison Chan. Sound design and mix by Joe Koning. The executive producer was Miles Herbert
Why the key to good sleep can’t be found on TikTok,https://www.theguardian.com/australia-news/audio/2025/jun/03/why-tiktok-wont-help-you-sleep-full-story-podcast,"Social media is rife with hacks that claim to help you sleep better and deeper. From melatonin, feeding your baby butter and taping your mouth shut, the solutions range from obvious to unexpected. In conversation with Nour Haydar, anti-viral columnist Donna Lu breaks down the viral hacks the internet claims will help you get better sleep   You can support the Guardian at theguardian.com/fullstorysupport",2025-06-03,"Presented by Nour Haydar with Donna Lu. Produced by Karishma Luthria, Joe Koning did the sound design and mixing. Miles Herbert was the executive producer."
Greg Jericho says Labor’s super tax reveals a system built for the rich,https://www.theguardian.com/australia-news/audio/2025/jun/02/greg-jericho-says-labors-super-tax-reveals-a-system-built-for-the-rich-full-story-podcast,"The Albanese government wants to reduce the tax breaks for those with more than $3m in superannuation. And while sections of the media are highly critical of the changes, others say the proposal does little to address intergenerational inequality in the tax system. Columnist Greg Jericho speaks to Reged Ahmad about why the media debate over a smaller tax break for Australia’s wealthiest 0.5% is divorced from reality   You can support the Guardian at theguardian.com/fullstorysupport",2025-06-02,Presented by Reged Ahmad with Greg Jericho. Produced by Allison Chan. Sound design and mix by Camilla Hannan. The executive producer was Miles Herbert
The OpenAI empire,https://www.theguardian.com/australia-news/audio/2025/jun/01/the-openai-empire-full-story-podcast,"In 2019, before most of the world had heard of the company, the technology journalist Karen Hao spent three days embedded in the offices of OpenAI.What she saw, she tells Michael Safi, was a company vastly at odds with its public image: that of a transparent non-profit developing artificial intelligence technology purely for the benefit of humanity. ‘They said that they were transparent. They said that they were collaborative. They were actually very secretive,’ she says.Hao spent the next five years following the growth of OpenAI, as it shifted to pursue – in her words – a growth-at-all-costs model. On the one hand, it has been spectacularly successful, with OpenAI now one of the largest companies in the world. On the other, she argues, it has come at a severe cost – to the people whose labour it relies on to operate, and to the planet.In fact, as she describes in her new book, Empire of AI: Inside the reckless race for total domination, it makes sense to think of OpenAI not as a company, but more akin to empires of old",2025-06-01,Presented by Michael Safi with Karen Hao; produced by Hattie Moir and Ivor Manley; executive producer Sami Kent
Back to Back Barries: Anthony Albanese’s pressure points – podcast,https://www.theguardian.com/australia-news/audio/2025/may/29/back-to-back-barries-albanese-pressure-points-podcast,"As the Coalition puts itself back together again, Labor is facing the first tests of its resolve​ on tax, climate and Gaza. Barrie Cassidy and Tony Barry examine if Anthony Albanese is meeting the expectations of his voting base and look at the tension and problems to come for the Coalition   Get our breaking news email, free app or daily news podcast",2025-05-29,Presented by Barrie Cassidy and Tony Barry. Produced by Camilla Hannan. The executive producer is Miles Martignoni
"The Coalition is back together, what now?",https://www.theguardian.com/australia-news/audio/2025/may/29/the-coalition-is-back-together-what-now-full-story-podcast,"The Liberals leader, Sussan Ley, and the Nationals leader, David Littleproud, have reached a new agreement, presenting a united front and announcing a new shadow frontbench. But with the Liberals facing a mammoth task ahead, and net zero commitments up in the air, could this mark the beginning of a rocky term for the Coalition? Nour Haydar speaks with Dan Jervis-Bardy about the Coalition’s short-lived breakup",2025-05-29,Presented by Nour Haydar with Dan Jervis-Bardy. Produced by Karishma Luthria and Allison Chan. Sound design and mixing by Miles Martignoni. Miles Herbert was the executive producer
‘White genocide’ and the consequences of Trump’s conspiracies,https://www.theguardian.com/australia-news/audio/2025/may/27/white-genocide-and-the-consequences-of-trumps-conspiracies-full-story-podcast,"Donald Trump is not new to conspiracy theories, and last week in the Oval Office he ambushed the South African president, Cyril Ramaphosa, with false claims of genocide being committed against white people. Reged Ahmad speaks to Washington DC bureau chief David Smith about the US president’s false claims and the extent to which conspiracy theories are driving his agenda",2025-05-27,"Presented by Reged Ahmad, with David Smith. Produced by Karishma Luthria, with sound design and mixing by Miles Martignoni. The executive producer was Miles Herbert."
Will Labor take its chance to act on climate?,https://www.theguardian.com/australia-news/audio/2025/may/27/will-labor-take-its-chance-to-act-on-climate-full-story-podcast,"It’s often said the 2020s will be a ‘defining decade’ for the planet and action on the climate crisis. Starting this week, the proposal to extend Woodside gas’s processing plant in Western Australia’s remote north-west by 40 years awaits the new environment minister, Murray Watt – the first of many consequential decisions facing him during Labor’s second term in government.Labor has secured a massive majority, with the possibility of another six years on the government benches. So what are the party’s plans for the climate and environmental reforms?Nour Haydar speaks with Adam Morton about why there will never be a better chance for Labor to deliver on climate",2025-05-27,"Presented by Nour Haydar, with Adam Morton. Produced by Allison Chan, and Camilla Hannan, who also did the sound design and mixing. The executive producer of this episode was Miles Herbert"
‘Hollowing out’: why are so many people leaving New Zealand?,https://www.theguardian.com/australia-news/audio/2025/may/26/hollowing-out-why-are-so-many-people-leaving-new-zealand-full-story-podcast,"New Zealand is known as a dream destination – with its verdant, rolling hills and picture-perfect scenery. But some locals are feeling that’s not enough to keep them anchored to the island. Journalist Michelle Duff speaks to Reged Ahmad about why New Zealand is facing a mass exodus as people of working age flee the weak economy   Australia news live: latest politics updates   Get our breaking news email, free app or daily news podcast",2025-05-26,Presented by Reged Ahmad with Michelle Duff; produced by Karishma Luthria; sound design and mix by Camilla Hannan; executive producer is Hannah Parkes
Newsroom edition: could Coalition chaos be good for country voters?,https://www.theguardian.com/australia-news/audio/2025/may/22/newsroom-edition-could-coalition-chaos-be-good-for-country-voters,"As this episode was recorded, the Liberal and National parties were still locked in discussions over the Coalition agreement, after the parties dramatically parted ways earlier in the week. But with a reunion already on the cards, Bridie Jabour spoke with Mike Ticher and former rural and regional editor Gabrielle Chan about why the breakup could be good for regional voters",2025-05-22,Presented by Bridie Jabour with Mike Ticher and Gabrielle Chan. Produced by Miles Herbert. Video production by Bertin Huynh.
