title,link,description,published,contributors
Anthony Albanese on navigating an insecure world,https://www.theguardian.com/australia-news/audio/2023/feb/05/anthony-albanese-on-navigating-an-insecure-world,"Guardian Australia’s political editor, Katharine Murphy, speaks to the prime minister, Anthony Albanese, about his time in office so far, the voice to parliament and dealing with challenges from instability in Europe. He also reflects on whether he would have pursued the controversial Aukus security agreement differently to his predecessor, Scott Morrison",2023-02-05,Presented by Katharine Murphy and Laura Murphy-Oates. Produced by Karishma Luthria and Allison Chan. Mixing by Camilla Hannan. Executive producer Molly Glassey
Is Chalmers’ essay capitalist or communist? In defence of nuance – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2023/feb/03/is-chalmers-essay-capitalist-or-communist-in-defence-of-nuance-with-lenore-taylor,"We live in a time of increasing polarisation and tribalism. But we are also confronting a series of extraordinary crises which require public debate of complex issues that have no single solution. There’s no doubt the media has played a role in increasing polarisation, but does it have the tools to mediate a more nuanced conversation?In this episode of Full Story, Gabrielle Jackson talks to Guardian Australia’s editor-in-chief, Lenore Taylor, and live news editor, Patrick Keneally, about the need for nuance",2023-02-03,Presented by Gabrielle Jackson with Lenore Taylor and Patrick Keneally. Produced by Miles Herbert and Camilla Hannan. Executive produced by Gabrielle Jackson
The deep roots of the crisis in Alice Springs,https://www.theguardian.com/australia-news/audio/2023/feb/02/the-deep-roots-of-the-crisis-in-alice-springs,"The central Australian town of Alice Springs is experiencing a spike in social unrest and violence, prompting a rapid visit by the prime minister and temporary restrictions on alcohol. Some are calling for permanent alcohol bans, but l​​ocal Aboriginal organisations say this won’t fix the core issues: long-term neglect of housing, health and welfare.Sarah Collard reports from Alice Springs and Indigenous affairs editor Lorena Allam explores why 20 years of government interventions failed to prevent this crisis",2023-02-02,"Presented by Laura Murphy-Oates with Sarah Collard and Lorena Allam. Produced by Karishma Luthria and Ellen Leabeater. Sound design and mixing by Camilla Hannan. Executive producers Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates."
The code of omertà: how a mafia kingpin evaded police for 30 years,https://www.theguardian.com/australia-news/audio/2023/feb/01/the-code-of-omerta-how-a-mafia-kingpin-evaded-police-for-30-years,"The end of the line for Matteo Messina Denaro came in mundane fashion. On a Monday morning the mafia boss was waiting in a queue for a Covid vaccine in Palermo when police closed in. A colonel from the carabinieri, Italy’s militarised police, asked him: “Are you Matteo Messina Denaro?” “You know who I am,” came the reply. The Guardian’s Lorenzo Tondo and Clare Longrigg tell Michael Safi that the capture of such a high-ranking mafia boss is significant but does not kill off the organisation, which has evolved into a different proposition for authorities than it once was. Police hope it will allow them to solve murders stretching back decades. The last confirmed sighting of Denaro before his arrest was in Tuscany in 1993, around the time explosives in a parked Fiat were detonated outside the Uffizi gallery, killing three people, injuring more than 40 and damaging priceless works of art",2023-02-01,Presented by Michael Safi with Lorenzo Tondo and Clare Longrigg. Produced by Alex Atack and Solomon King. Executive producer Phil Maynard
Ged Kearney on medical misogyny and her council to tackle it,https://www.theguardian.com/australia-news/audio/2023/jan/30/medical-misogyny-and-the-governments-plan-to-address-it,"The Albanese government has announced it will set up a National Women’s Health Advisory Council to tackle medical misogyny, with members being announced on Tuesday and the first meeting set for 20 February. But what is medical misogyny and what can a national council really do to address it?Jane Lee speaks to the assistant minister for health, Ged Kearney, and the Guardian’s associate news editor, Gabrielle Jackson, about why such a council is needed. Plus: we hear from three women who have experienced sexist treatment while seeking medical care",2023-01-30,"Presented by Jane Lee with Ged Kearney and Gabrielle Jackson. Produced by Allison Chan, Ellen Leabeater and Camilla Hannan. Sound design and mixing by Joe Koning. Executive producer Molly Glassey"
Who gets to immigrate to Australia?,https://www.theguardian.com/australia-news/audio/2023/jan/30/who-gets-to-immigrate-to-australia,"As the Albanese government promises to create more permanent pathways for migrants, Jane Lee speaks with immigration historian Dr Rachel Stevens about how different policies and world events have shaped Australia’s immigrant intake over decades.We also hear from Liliana Sanchez and Marina Khan about their experiences migrating to Australia",2023-01-30,"Presented by Jane Lee, produced by Karishma Luthria and Jane Lee, additional production Allison Chan, sound design and mixing Daniel Semo; executive producer Gabrielle Jackson"
It’s getting hot in here: the return of El Niño,https://www.theguardian.com/australia-news/audio/2023/jan/27/its-getting-hot-in-here-the-return-of-el-nino,"After three years of rain and floods, Australia’s weather could soon flip into a hotter, drier phase – El Niño. At home, this could mean higher risk of bushfires and severe coral bleaching, and globally, it could mean exceeding 1.5C warming for the first time. Environment reporter Graham Readfearn explains why to Laura Murphy-Oates",2023-01-27,Presented by Laura Murphy-Oates and reported by Graham Readfearn. Produced by Ellen Leabeater. Sound design and mix by Joe Koning. Executive producer Gabrielle Jackson and Laura Murphy-Oates.
Wesley Enoch on Australia’s Day of Mourning,https://www.theguardian.com/australia-news/audio/2023/jan/26/wesley-enoch-on-australias-day-of-mourning,"On 26 January 85 years ago, a group of Aboriginal men and women gathered at Australia Hall in Sydney to hold the first Day of Mourning, calling on the government to grant Aboriginal people full rights of citizenship. Playwright and Quandamooka man Wesley Enoch speaks to Laura Murphy-Oates about the ‘neglected’ history of protest on this day that’s as old as Australia Day itself, and why we need to move beyond celebrating the ‘British colonial project’",2023-01-26,Produced by Miles Herbert and Karishma Luthria; sound design and mixing by Joe Koning; the executive producer is Laura Murphy-Oates
The Wieambilla shooting: Madelyn Train on her parents’ ‘chapter of evil’,https://www.theguardian.com/australia-news/audio/2023/jan/25/the-wieambilla-shooting-madelyn-train-on-her-parents-chapter-of-evil,"It was 6.34pm on 12 December when Madelyn Train had the last contact she would ever have with the three people she considered her parents. Gareth Train texted her from his rural Queensland property saying people had been sent ‘to kill us’. By this stage, Nathaniel, Stacey and Gareth Train had shot dead constables Matthew Arnold and Rachel McCrow, and their neighbour, Alan Dare. By later that evening, the trio would also be dead.Today, Madelyn Train speaks to the Guardian’s Nino Bucci about the ‘evil’ actions of her parents and their spiral into the world of online rabbit holes and conspiracy theories",2023-01-25,"Presented by Jane Lee with Nino Bucci.  Produced by Miles Herbert, Ellen Leabeater and Camilla Hannan, who also did sound design. Executive producer of this episode is Molly Glassey"
"Joe Biden, Donald Trump and those classified documents",https://www.theguardian.com/australia-news/audio/2023/jan/24/joe-biden-donald-trump-and-those-classified-documents,"The discovery of batches of classified documents on Joe Biden’s property presents a headache for the president – but his case is quite different from that of Donald Trump, reports David Smith in Washington",2023-01-24,Presented by Michael Safi with David Smith; produced by Tom Glasser with sound design by Solomon King; executive producer Phil Maynard
