title,link,description,published,contributors
Bushfires: why Scott Morrison avoids talking about climate change,https://www.theguardian.com/australia-news/audio/2019/dec/13/bushfires-why-scott-morrison-cant-talk-about-climate-change,"Only a few weeks into summer, a bushfire emergency has engulfed much of eastern Australia. But the prime minister has continued to downplay the links between worsening fire seasons and the climate crisis. Katharine Murphy explains to Laura Murphy-Oates why Morrison’s strategy is flawed",2019-12-13,Reported by Katharine Murphy. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni
Is Australia getting a toothless anti-corruption watchdog?,https://www.theguardian.com/australia-news/audio/2019/dec/11/a-federal-integrity-commission-with-teeth,"Under increasing pressure from the public and the opposition to create a federal anti-corruption body, the Coalition has put forward a proposal for a commonwealth integrity commission. However, critics, including one Coalition MP, say the proposed watchdog is weak, and gives undue protection to politicians.Lawyer and columnist Richard Ackland analyses the current proposal and the case for a strong federal integrity commission.",2019-12-11,"Reported by Richard Ackland and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater, Joe Koning and executive producer Miles Martignoni."
Australia's massacres and the conspiracy of silence,https://www.theguardian.com/australia-news/audio/2019/dec/09/australias-massacres-and-the-conspiracy-of-silence,"Did you know that there were state-sanctioned massacres of Indigenous people as recently as 1928? These stories, and many more, have been hidden and denied for generations, but that’s beginning to change. In this episode we unpack how these massacres happened around the country and explore how one community is continuing to grapple with this violence.",2019-12-09,Reported by Lorena Allam and presented by Laura Murphy-Oates. Produced by JJoe Koning and Ellen Leabeater. Our executive producer is Miles Martignoni.
The hate factory: inside a far-right Facebook network,https://www.theguardian.com/australia-news/audio/2019/dec/06/the-hate-factory-inside-a-far-right-facebook-network,"In an exclusive investigation the Guardian has uncovered a network that’s using rightwing Facebook pages in Australia and overseas to spread misinformation and hate around the world. This episode goes behind the investigation, looking at how this network formed, and who created this ‘hate factory’.",2019-12-06,"Reported by Christopher Knaus, Michael McGowan , Nick Evershed and Oliver Holmes.  Presented by Laura Murphy-Oates and produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni"
The rise of the fatberg,https://www.theguardian.com/australia-news/audio/2019/dec/04/the-rise-of-the-fatberg,"They’re giant balls of filth that clog up our sewers, creating millions of dollars of damage. This episode of Full Story explores the fight against fatbergs playing out in Australia’s courts and sewerage systems. Plus, reporter Naaman Zhou goes hunting for a fatberg in the wild",2019-12-04,"Reported by Naaman Zhou, presented by Laura Murphy-Oates. Produced by Joe Koningand Ellen Leabeater. The executive producers are Gabrielle Jacksonand Miles Martignoni."
What is it like when someone you love dies in prison?,https://www.theguardian.com/australia-news/audio/2019/dec/02/what-is-it-like-when-someone-you-love-dies-in-prison,"How difficult is it to get justice? This episode follows the family of David Dungay Jr, a 26-year-old Dunghutti man who died in Sydney’s Long Bay jail in late 2015, as they grapple with his death in custody",2019-12-02,Reported by Miles Herbert and presented by Laura Murphy-Oates. Produced by Joe Koning. Executive produced by Miles Martignoni and Lorena Allam
Angus Taylor and the mystery of the doctored document,https://www.theguardian.com/australia-news/audio/2019/nov/29/angus-taylor-and-the-mystery-of-the-doctored-document,New South Wales police are investigating the origins of an altered document used by Angus Taylor to attack the Sydney lord mayor that included grossly inflated travel figures for the council. How did the scandal unfold and is there a plausible explanation for this mystery document?,2019-11-29,Reported by Anne Davies. Presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni.
How did Westpac wind up in a child exploitation scandal?,https://www.theguardian.com/australia-news/audio/2019/nov/27/how-did-westpac-wind-up-in-a-child-exploitation-scandal,"Last week, the financial intelligence agency revealed Westpac had committed 23m breaches of the law by failing to monitor and report suspicious transactions. Ben Butler joins the podcast to discuss how the scandal unfolded and whether it will finally force the big four banks to change",2019-11-27,"Reported by Ben Butler, presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni"
Angus Taylor and a series of incredible coincidences,https://www.theguardian.com/australia-news/audio/2019/nov/25/angus-taylor-and-a-series-of-incredible-coincidences-full-story-podcast,"Earlier this year the energy minister, Angus Taylor, narrowly avoided an official inquiry into his dealings with Jam Land, a company currently under investigation for illegal land clearing. But this story doesn’t stop there. The Guardian has sifted through parliamentary records, statements and emails and unearthed a series of links between Angus Taylor, the treasurer, Josh Frydenberg, and the investigation into Jam Land. What are these links and do Angus Taylor’s explanations stack up?",2019-11-25,"Reported by Lisa Cox, presented by Laura Murphy-Oates. Produced by Joe Koning. Executive produced by Miles Martignoni."
The problem with strip-searches,https://www.theguardian.com/australia-news/audio/2019/nov/22/the-problem-with-strip-searches,"This month Guardian Australia revealed that more than 100 underage girls have been strip-searched in New South Wales since 2016. There are concerns that many of these searches are being conducted illegally, with the deputy coroner calling for changes to the law. In this episode of Full Story, reporter Michael McGowan and host Laura Murphy-Oates discuss how strip-searches are being used in the state and analyse the case for changing this law",2019-11-22,"Reported by Michael McGowan, presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni"
Did the Coalition mismanage a $220m jobs fund?,https://www.theguardian.com/australia-news/audio/2019/nov/20/did-the-coalition-mismanage-a-220m-jobs-fund,"A fish farm funded by ‘aqua tokens’ and a transport project under investigation by Asic are both businesses that were funded under the Coalition’s regional jobs scheme. It was meant to provide ‘jobs and growth’ to the nation, but now it’s under serious scrutiny, with allegations of political bias and a lack of diligence during the funding process. Sarah Martin joins Laura Murphy-Oates to discuss where the $220m allocated has really gone.",2019-11-20,"Reported by Sarah Martin, presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni"
Australia's broken recycling system,https://www.theguardian.com/australia-news/audio/2019/nov/18/australias-broken-recycling-system,"Rather than processing its own recycling, Australia has sent millions of tonnes to Asia each year. Now, many countries have said ‘no more’. Scott Morrison has pledged to stop sending our recycling overseas but will his plan work?",2019-11-18,"Reported by Adam Morton, presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni and Gabrielle Jackson"
Reflections on a catastrophic week of bushfires,https://www.theguardian.com/australia-news/audio/2019/nov/15/reflections-on-a-catastrophic-week-of-fires,"It’s been a devastating start to the bushfire season. Lisa Cox explains how the fire season is changing, and we hear from people living on the frontline of the fires",2019-11-15,"Reported by Lisa Cox, presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni and Gabrielle Jackson"
Scott Morrison's crackdown on environmental protests,https://www.theguardian.com/australia-news/audio/2019/nov/13/scott-morrisons-crackdown-on-environmental-protests,Katharine Murphy and Ben Butler examine the prime minister’s threats to outlaw climate activists from influencing businesses,2019-11-13,Reported by Katharine Murphy and Ben Butler. Hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni
Does Australia need a religious freedom bill? - with David Marr & Paul Karp,https://www.theguardian.com/world/audio/2019/nov/11/does-australia-need-a-religious-freedom-bill,"In the next few months the government will vote on a religious freedom bill. It’s been hugely controversial, and critics say instead of protecting vulnerable people, it could act as a licence for hate. David Marr and Paul Karp analyse how this bill could change Australia",2019-11-11,Reported by David Marr and Paul Karp. Hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni
What's the big deal about bird of the year?,https://www.theguardian.com/australia-news/audio/2019/nov/08/whats-the-big-deal-about-bird-of-the-year,"Sean Dooley and Laura Murphy-Oates examine Australians’ special relationships with birds, as listeners call in to tell their best avian anecdotes. But are we looking after our diverse birdlife well enough?",2019-11-08,"Reported by Sean Dooley, presented by Laura Murphy-Oates. Produced by Joe Koning, executive produced by Miles Martignoniand Gabrielle Jackson"
The fight over medevac and the people caught in the middle,https://www.theguardian.com/australia-news/audio/2019/nov/06/the-fight-over-medevac-and-the-people-caught-in-the-middle,The coming weeks could spell the end of the medevac law. Helen Davidson and Saba Vasefi talk to Laura Murphy-Oates about why Peter Dutton is so intent on repealing this law and what will happen to sick asylum seekers if he is successful,2019-11-06,Reported by Helen Davidson and Saba Vasefi. Presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni
What's next for Uluru?,https://www.theguardian.com/australia-news/audio/2019/nov/04/whats-next-for-uluru,"After the world was told that the Uluru climb would close, waves of tourists flocked to the rock as media commentators insisted the broader public was being robbed of their rights. In this episode Lorena Allam heads to Uluru to speak to the Anangu people about the complex relationship between their community, tourists and their sacred sites, plus their vision for the future of Uluru",2019-11-04,"Reported by Lorena Allam, presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive Produced by Miles Martignoni."
The naturopath who claimed to cure cancer and the murky world of wellness,https://www.theguardian.com/australia-news/audio/2019/nov/01/the-naturopath-who-claimed-to-cure-cancer-and-the-murky-world-of-wellness,Barbara O’Neill was banned from practising as a naturopath after claiming bicarbonate soda was a cure for cancer and advising pregnant women not to take antibiotics. Laura Murphy-Oates and reporter Melissa Davey explore this extraordinary case and discuss the dangerous lack of regulation around the booming wellness industry,2019-11-01,Reported by Melissa Davey. Hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Executive produced by Miles Martignoni
The spy scandal that laid bare Australia's record on whistleblowers,https://www.theguardian.com/australia-news/audio/2019/oct/30/the-spy-scandal-that-laid-bare-australias-record-on-whistleblowers,A former spy and his lawyer exposed an illegal bugging operation the Australian government conducted on Timor-Leste during negotiations over oil and gas field resources. Now they face jail time. Transparency reporter Christopher Knaus explains to Gabrielle Jackson how whistleblowers become targets under Australian law.,2019-10-30,"Reported by Christopher Knaus, presented by Gabrielle Jackson. Produced by Ellen Leabeater and Laura Murphy-Oates. Executive produced by Miles Martignoni"
