title,link,description,published,contributors
"Amy Remeikis on Higgins, Van and parliament’s dark week",https://www.theguardian.com/australia-news/audio/2023/jun/20/amy-remeikis-on-whether-parliament-houses-culture-can-change-full-story-podcast,"Attention has turned once again to women’s safety in Parliament House after allegations of sexual misconduct were raised against Victorian senator David Van last week, which he denied.Political reporter Amy Remeikis speaks with Jane Lee about what needs to be done to improve the culture in Canberra",2023-06-20,"Presented by Jane Lee with Amy Remeikis, produced by Karishma Luthria, Jane Lee and Joe Koning, who also did the sound design and mixing. The executive producer is Hannah Parkes"
Medicare for the justice system: what happens when it stops?,https://www.theguardian.com/australia-news/audio/2023/jun/19/the-australian-towns-losing-free-legal-assistance-full-story-podcast,"In a cost-of-living crisis, demand for free legal help is soaring. But community legal centres are being forced to cut staff and turn people away, as government funding fails to keep up. Nino Bucci speaks to Jane Lee on the funding crisis in the legal assistance sector.",2023-06-19,"Presented by Jane Lee with Nino Bucci Produced by Karishma Luthria, Phoebe McIlwraith and Camilla Hannan with sound design by Camilla Hannan. Executive producer Hannah Parkes"
"Betting on a gambling ad ban, with Lenore Taylor",https://www.theguardian.com/australia-news/audio/2023/jun/16/betting-on-a-gambling-ad-ban-with-lenore-taylor-full-story-podcast,"Gambling ads are everywhere. And as we await the Labor government’s inquiry into gambling advertising, even the prime minister says he finds them annoying, a feeling he shares with opposition leader Peter Dutton, who wants to ban betting ads during sporting broadcasts. Independent MP Zoe Daniel wants regulators to go even further and ban bookmakers from our screens altogether.Gabrielle Jackson talks to Guardian Australia’s editor-in-chief Lenore Taylor and head of news Mike Ticher about the growing political will to ban gambling advertising",2023-06-16,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Daniel Semo. Executive producer Gabrielle Jackson
Why did Australian fashion fall to pieces?,https://www.theguardian.com/australia-news/audio/2023/jun/15/why-did-australian-fashion-fall-to-pieces,"Over the last 30 years many of Australia’s biggest fashion brands have shut their doors under pressure from the global luxury market, fast fashion competitors and rising manufacturing costs.Lifestyle editor Alyx Gorman and fashion journalist and author Lucianne Tonti explain to Jane Lee why Australia’s golden era of fashion ended and what the future holds for up-and-coming designers",2023-06-15,"Presented by Jane Lee with Lucianne Tonti and Alyx Gorman, Produced by Karishma Luthria and Jane Lee, Sound design and mixing by Joe Koning, Executive Producer Hannah Parkes"
Is the RBA pushing Australia into a recession?,https://www.theguardian.com/australia-news/audio/2023/jun/13/is-the-rba-pushing-australia-into-a-recession-full-story-podcast,"The Reserve Bank has raised interest rates for the 12th time in 13 months, with governor Philip Lowe warning that rates will keep rising if necessary, despite ‘significant financial pressure’. This plan has come under fire, with treasurer Jim Chalmers saying the bank’s decision was ‘difficult to understand and difficult to cop’, and Commonwealth Bank economists predicting that Australia could slide into a recession this year.Economics correspondent Peter Hannam explains why interest rates continue to rise and columnist Greg Jericho looks at whether the central bank is killing the economy",2023-06-13,Presented by Laura Murphy-Oates with Peter Hannam and Greg Jericho; produced by Miles Herbert and Daniel Semo; executive producers are Gabrielle Jackson and Miles Martignoni
Saving our threatened environment: Full Story live​ – podcast,https://www.theguardian.com/australia-news/audio/2023/jun/12/halting-our-extinction-crisis-live-at-vivid-sydney-full-story-podcast,"At Full Story’s first live conversation, Laura Murphy-Oates speaks to climate and environment editor Adam Morton, Gunditjmara man Dr Denis Rose who has a long history in Aboriginal land and cultural heritage management, ACT senator David Pocock, and lifelong climate and environment advocate Felicity Wade.They examine the state of Australia’s environmental crisis and what is required over the next decade to curb its decline",2023-06-12,Presented by Laura Murphy-Oates with Adam Morton. Produced by Allison Chan and Karishma Luthria. Sound design and mixing by Camilla Hannan. Executive producer Hannah Parkes.
Are supermarkets price gouging in a cost-of-living crisis?,https://www.theguardian.com/australia-news/audio/2023/jun/12/are-supermarkets-price-gouging-in-a-cost-of-living-crisis-full-story-podcast,"Australia’s big supermarkets have increased profit margins throughout the pandemic, and some critics have accused them of ‘excessive pricing’. In response, Woolworths and Coles argue their promotional items show they are protecting customers from some of the price hikes – but are they actually a good deal?Senior business reporter Jonathan Barrett explores how supermarkets have increased their profit margins, and the calls to reform the sector and increase competition",2023-06-12,Presented by Laura Murphy-Oates with Jonathan Barrett; produced by Phoebe McIlwraith and Joe Koning; the executive producer is Hannah Parkes
"Ben Roberts-Smith v the media: part seven, a hero’s downfall",https://www.theguardian.com/australia-news/audio/2023/jun/09/ben-roberts-smith-v-the-media-part-seven-a-heros-downfall-full-story-podcast,"Australia’s most decorated living soldier has lost his defamation case against the Sydney Morning Herald, the Age and the Canberra Times. A federal court judge has found that the newspapers proved in their defence that Ben Roberts-Smith murdered unarmed prisoners while serving in the Australian military in Afghanistan.Ben Doherty examines Justice Anthony Besanko’s full verdict which describes how Australia’s most decorated soldier lied to save his reputation  How to listen to podcasts: everything you need to know",2023-06-09,"Presented by Ben Doherty . Produced by Miles Herbert , Allison Chan and Camilla Hannan .  The Executive producer is Miles Martignoni"
"How are police, the courts and the media handling Bruce Lehrmann’s case?",https://www.theguardian.com/australia-news/audio/2023/jun/08/how-are-police-the-courts-and-the-media-handling-bruce-lehrmanns-case-full-story-podcast,"Three years after former Liberal staffer Brittany Higgins went public with allegations her colleague had raped her in Parliament House, Australian authorities are still processing whether they were dealt with appropriately.Criminal charges against Bruce Lehrmann have been dropped and he has spoken publicly for the first time. Reporters Christopher Knaus and Nino Bucci talk to Jane Lee about what we are still learning about this case",2023-06-08,"Presented by Jane Lee with Christopher Knaus and Nino Bucci. Produced by Jane Lee and Daniel Semo, who also did sound design and mixing. The executive producer is Hannah Parkes"
The 14-year-old ‘written off’ by Queensland’s youth justice system,https://www.theguardian.com/australia-news/audio/2023/jun/07/the-14-year-old-written-off-by-queenslands-youth-justice-system-full-story-podcast,"Queensland government officials and whistleblowers have warned that a youth crime crackdown in the state has ‘demonised’ young offenders, with a record number of young people funnelled into youth detention. They have raised concerns about blunt policing tactics and brutal conditions in custody, with children locked in solitary confinement for weeks at a time. Guardian Australia’s Queensland correspondent Ben Smee speaks to a 14-year-old on the ‘serious repeat offender’ index – a police blacklist disproportionately made up Indigenous young people – about life on the frontline of the state’s youth crime crackdown",2023-06-07,"Presented by Laura Murphy-Oatesand Ben Smee; produced by Laura Murphy-Oates, Allison Chan, Miles Herbertand Camilla Hannan; the executive producer is Miles Martignoni"
The AFL racism investigation that led nowhere,https://www.theguardian.com/australia-news/audio/2023/jun/06/the-afl-racism-investigation-that-led-nowhere-full-story-podcast,"Last week an investigation into historical allegations of racism against Indigenous players at the Hawthorn football club ended with no findings and no charges against coaches Alastair Clarkson and Chris Fagan. Now six complainants in the Hawks racism saga have revealed themselves in an open letter and say they will take their claims to the Human Rights Commission.Laura Murphy-Oates speaks to AFL columnist Jonathan Horn and Prof John Evans from Swinburne University of Technology, about how both sides felt let down by the investigation process and what the AFL needs to do next",2023-06-06,Presented by Laura Murphy-Oates and produced by Karishma Luthria. Sound design by Joe Koning. The executive producer is Hannah Parkes
How Jordan Neely’s killing on the New York subway exposed a broken system,https://www.theguardian.com/australia-news/audio/2023/jun/05/how-jordan-neelys-killing-on-the-new-york-subway-exposed-a-broken-system-full-story-podcast,"When a homeless Michael Jackson impersonator died at the hands of a fellow passenger last month, it shocked the world. But what does it reveal about the city?",2023-06-05,Presented by Nosheen Iqbal  with Wilfred Chan  and Gloria Oladipo; produced by Courtney Yusuf ; sound design by Rudi Zygadlo; executive producer Homa Khaleeli
"Ben Roberts-Smith v the media: part six, judgment day",https://www.theguardian.com/australia-news/audio/2023/jun/01/ben-roberts-smith-v-the-media-part-6-judgment-day,"Australia’s most decorated living soldier has lost his defamation case against the Sydney Morning Herald, the Age and the Canberra Times. A federal court judge has found that the newspapers proved in their defence that Ben Roberts-Smith either murdered or was complicit in and responsible for the murder of unarmed civilians while serving in the Australian military in Afghanistan.Ben Doherty reports from court, sifting through the judge’s ruling and what it means for public interest journalism",2023-06-01,"Presented by Ben Doherty. Produced by Miles Herbert, Allison Chan and Camilla Hannan. The executive producer is Miles Martignoni"
