title,link,description,published,contributors
Indigenous voice referendum AMA: is the voice a step towards or away from treaty?,https://www.theguardian.com/australia-news/video/2023/sep/01/indigenous-voice-referendum-ama-is-the-voice-a-step-towards-or-away-from-treaty,"Guardian Australia’s political reporter Josh Butler explains that while the Albanese government has committed to the Uluru statement from the heart in full and supports state-level treaties, a federal treaty is “still an open question”. Durambal and South Sea Islander journalist, Dr Amy McQuire, believes the “racist response” of the no campaign is preventing open support of a treaty and yes campaigner, Kaurareg Aboriginal and Kalkalgal/Erubamle Torres Strait Islander man, Thomas Mayo states his focus is on getting the voice “across the line”.  ► Subscribe to Guardian Australia on YouTube   The yes pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  The no pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  Check out our voice explainer and the latest voice poll results",2023-09-01,Laura Murphy-Oates Josh Butler
Indigenous voice referendum AMA: when does the yes campaign start?,https://www.theguardian.com/australia-news/video/2023/sep/01/indigenous-voice-referendum-ama-when-does-the-yes-campaign-start,"South Australia is emerging as a key state to win in this referendum with the voting date being announced in Adelaide this week. Yes campaigner Thomas Mayo, Kaurareg Aboriginal and Kalkalgal/Erubamle Torres Strait Islander man, believes this marks the “beginning of campaign proper”.  ► Subscribe to Guardian Australia on YouTube   The yes pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  The no pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  Check out our voice explainer and the latest voice poll results",2023-09-01,Laura Murphy-Oates Josh Butler
Indigenous voice referendum AMA: how can I explain ‘yes’ to my ‘no boomer parents’?,https://www.theguardian.com/australia-news/video/2023/sep/01/indigenous-voice-referendum-ama-how-can-i-explain-yes-to-my-no-boomer-parents,"This listener question is directed at yes campaigner Thomas Mayo, Kaurareg Aboriginal and Kalkalgal/Erubamle Torres Strait Islander man, on how to explain the voice across generational difference. Mayo emphasises the need to communicate the simplicity of the voice proposal: “there's 92 words … in black and white, recognition and listening. How could you say no to that?” ► Subscribe to Guardian Australia on YouTube   The yes pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  The no pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  Check out our voice explainer and the latest voice poll results",2023-09-01,Laura Murphy-Oates
Indigenous voice referendum AMA: are Anthony Albanese’s intentions pure?,https://www.theguardian.com/australia-news/video/2023/sep/01/indigenous-voice-referendum-ama-are-anthony-albaneses-intentions-pure,"Earlier this year, deputy opposition leader Sussan Ley called the voice referendum Albanese’s “re-election vanity project”. Yes campaigner Thomas Mayo believes focusing on the prime minister’s intentions is incorrect when, “[the voice] isn't Albanese's idea, it's not a Labor party idea…this has been a genuine call from Aboriginal and Torres Strait Islander people”. Journalist Dr Amy McQuire says she does not “have a lot of confidence in the intentions of politicians or prime ministers” and that  Albanese should be judged on his ability to “deliver justice”.  ► Subscribe to Guardian Australia on YouTube   The yes pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  The no pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  Check out our voice explainer and the latest voice poll results",2023-09-01,Laura Murphy-Oates Josh Butler
Indigenous voice referendum AMA: does the need to sell the voice weaken its potential power?,https://www.theguardian.com/australia-news/video/2023/sep/01/indigenous-voice-referendum-ama-does-the-need-to-sell-the-voice-weaken-its-potential-power,"Dr Amy McQuire, Durambal and South Seas Islander journalist, believes that while “a lot of Aboriginal people do support the voice”, there have been “Aboriginal communities who have felt voiceless” during the campaign efforts to appeal to non-Indigenous voters. Yes campaigner Thomas Mayo, Kaurareg Aboriginal and Kalkalgal/Erubamle Torres Strait Islander man, agrees that the voice will have to work to gain the trust of Indigenous communities and believes that advocates will “be holding our representatives to account”. ► Subscribe to Guardian Australia on YouTube   The yes pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  The no pamphlet: campaign’s voice to parliament referendum essay – annotated and factchecked  Check out our voice explainer and the latest voice poll results",2023-09-01,Laura Murphy-Oates Josh Butler
Newsroom edition: Is it too late for a respectful debate on the voice?,https://www.theguardian.com/australia-news/audio/2023/aug/31/newsroom-edition-is-it-too-late-for-a-respectful-debate-on-the-voice,"This week the prime minister, Anthony Albanese, announced 14 October as the date for the voice to parliament referendum. And as the campaign gears up, the stakes are high and the conversation increasingly pernicious.Gabrielle Jackson talks to editor-in-chief Lenore Taylor and Indigenous affairs editor Lorena Allam about the moment that could define Australia’s national character",2023-08-31,Presented by Gabrielle Jackson. Produced by Camilla Hannan and Daniel Semo. The executive producer is Gabrielle Jackson
How the World Cup led to Spain’s #MeToo moment,https://www.theguardian.com/australia-news/audio/2023/aug/30/how-the-world-cup-led-to-spains-metoo-moment-full-story-podcast,"Spain’s spectacular World Cup win in Sydney earlier this month should only have been a cause for celebration.Instead, an ‘unwanted’ kiss – planted on star player Jenni Hermoso’s lips by the Spanish Football Federation president Luis Rubiales after the match – has sparked national protests, a hunger strike and calls for one of the most powerful men in European football to resign.Guardian Australia’s deputy sports editor Jo Khan tells Laura Murphy-Oates how the kiss fuelled a revolution in women’s football",2023-08-30,"Presented by Laura Murphy-Oates with Jo Khan. Produced by Karishma Luthria and Daniel Semo, who also did the sound design and mix. Executive producer Hannah Parkes"
The voice AMA: Thomas Mayo on the yes campaign’s ‘turning point’,https://www.theguardian.com/australia-news/audio/2023/aug/29/the-voice-ama-thomas-mayo-on-the-yes-campaigns-turning-point-full-story-podcast,"The date of the Indigenous voice to parliament referendum is due to be announced on Wednesday. In this episode of Full Story special series The voice ask me anything, we discuss why South Australia could decide the outcome of the vote and what role the voice could play in the ‘ongoing fight against racial violence’.Laura Murphy-Oates is joined by yes campaigner Thomas Mayo, journalist Dr Amy McQuire and Guardian Australia political reporter Josh Butler",2023-08-29,Presented by Laura Murphy-Oates with Josh Butler. Produced by Phoebe McIlwraith and Camilla Hannan. The Executive producer is Miles Martignoni
The public Catholic hospitals refusing abortion access,https://www.theguardian.com/australia-news/audio/2023/aug/29/the-public-catholic-hospitals-refusing-abortion-access-full-story-podcast,"Some reproductive healthcare, including abortion and contraception such as the morning-after pill following a sexual assault, is unavailable to patients at a number of publicly funded Catholic hospitals across Australia.Science reporter Donna Lu talks to Jane Lee about the devastating impact this can have on patients – when religious views override the right to medical care",2023-08-29,Presented by Jane Lee with Donna Lu. Produced by Allison Chan with sound design and mixing by Daniel Semo. Executive producer Hannah Parkes
Will Anthony Albanese’s new plan reduce your rent?,https://www.theguardian.com/australia-news/audio/2023/aug/28/will-anthony-albaneses-new-plan-reduce-your-rent-full-story-podcast,"An inquiry into the worsening rental crisis in Australia has heard moving testimony about the impact of unaffordable rent hikes, evictions and poor building standards on renters. Earlier this month the national cabinet unveiled a new plan to fix this crisis, which the prime minister, Anthony Albanese, calls ‘a better deal for renters’.Reporter Cait Kelly on what this new plan, labelled ‘smoke and mirrors’ by the Greens, will do for renters",2023-08-28,Presented by Laura Murphy-Oates with Cait Kelly. Produced by Karishma Luthria. Sound design by Camilla Hannan. Executive producer Hannah Parkes
Newsroom edition: the end of Twitter and the future of digital journalism,https://www.theguardian.com/australia-news/audio/2023/aug/25/newsroom-edition-the-end-of-twitter-and-the-future-of-digital-journalism-full-story-podcast,"Once a popular social media platform for celebrities, politicians and journalists, Twitter – or X as it has been renamed – has seen its followers and advertisers leaving in droves. Among those leaving are media organisations such as NPR, PBS and, most recently, Australia’s ABC, highlighting the transformation under way for digital journalism internationally.Gabrielle Jackson talks to editor in chief Lenore Taylor and head of news Mike Ticher about what the end of Twitter means for the future of the media",2023-08-25,Presented by Gabrielle Jackson. Produced by Camilla Hannan and Daniel Semo
Where did all the Antarctic sea ice go?,https://www.theguardian.com/australia-news/audio/2023/aug/24/antarctica-sea-ice-levels-record-low,"In February, the floating sea ice around Antarctica hit a record low for the second year running. But the moderate alarm from scientists at that record low is now being overlaid with astonishment – with some scientists worried they could be witnessing the start of a slow collapse of the delicate southernmost ecosystem.Guardian Australia environment reporter Graham Readfearn and oceanographer Dr Will Hobbs tell Laura Murphy-Oates about why this melting is happening, and the major knock-on effects for the rest of the planet",2023-08-24,Presented by Laura Murphy-Oates with Graham Readfearn. Produced by Joe Koning with sound design by Daniel Semo and Joe Koning. Executive producer Hannah Parkes
Are we on the cusp of a breakthrough on endometriosis?,https://www.theguardian.com/australia-news/audio/2023/aug/22/are-we-on-the-cusp-of-a-breakthrough-on-endometriosis-full-story-podcast,"Millions suffer from endometriosis – where tissue similar to the lining of the uterus grows in other parts of the body – and yet the disease still remains largely a mystery.But that could be about to change.Gabrielle Jackson, associate news editor for audio and visual at Guardian Australia, and the author of Pain and Prejudice, speaks to Jane Lee about why despair is turning to hope in the endometriosis community.",2023-08-22,Presented by Jane Lee with Gabrielle Jackson produced by Karishma Luthria with sound design by Daniel Semo Executive producer Hannah Parkes
Why does Australia have 2.8bn bottles of surplus wine?,https://www.theguardian.com/australia-news/audio/2023/aug/22/why-does-australia-have-28bn-bottles-of-surpluswine-full-story-podcast,"When China imposed tariffs on Australian wine, it effectively closed the door on Australia’s biggest wine market.Two years on, wine consumption has dropped internationally and an extended La Niña has led to bumper crops in some regions, leaving Australia with an extra 2.8bn bottles worth of wine.Guardian Australia’s rural and regional editor Gabrielle Chan speaks to Jane Lee about how the wine glut is affecting winemakers, grape growers and consumers",2023-08-22,Presented by Jane Lee with Gabrielle Chan produced by Daniel Semo who also did the sound design and mixing. Executive producer Hannah Parkes
The wellness-to-conspiracy pipeline,https://www.theguardian.com/australia-news/audio/2023/aug/20/the-wellness-to-conspiracy-pipeline-full-story-podcast,"For many people, alternative therapies and wellness routines provide comfort and pleasure. For others, they can be a pathway to far-right conspiracies.Author and journalist James Ball speaks to Michael Safi about the connection between wellness and conspiracy theories.",2023-08-20,Presented by Michael Safi with James Ball produced by Courtney Yusuf executive producer Phil Maynard
Newsroom edition: Australia’s love affair with football – is this a new beginning?,https://www.theguardian.com/australia-news/audio/2023/aug/18/newsroom-edition-australias-love-affair-with-football-is-this-a-new-beginning-full-story-podcast,"Australia has fallen in love with the Matildas. Despite bowing out in the World Cup semi-finals to England, football fever has spread across the nation and sparked hope that this tournament is just the beginning of a bright future for women’s sport.Gabrielle Jackson speaks to head of news Mike Ticher and sports editor Mike Hytner about how Australia must capitalise on the Matildas’ World Cup success",2023-08-18,Presented by Gabrielle Jackson with Mike Ticher and Mike Hytner. Produced by Miles Herbert and Camilla Hannan. Executive producer is Gabrielle Jackson
The voice AMA: does voting no ‘maintain the status quo?’ –Full Story podcast,https://www.theguardian.com/australia-news/audio/2023/aug/17/the-voice-ama-does-voting-no-maintain-the-status-quo-full-story-podcast,"​​With the referendum on the Indigenous voice to parliament fast approaching, the polls show the no vote leading in most states. In this episode of special Full Story series The voice ask me anything, we discuss the recycling of a Howard-era scare campaign, the misrepresentation of First Nations views on the voice, and why the no vote is on the rise.Laura Murphy-Oates is joined by Guardian Australia’s chief political correspondent Paul Karp, Arrente writer and commentator Celeste Liddle, and CEO of GetUp! and Widjabal Wia-bal woman Larissa Baldwin-Roberts.",2023-08-17,Presented by Laura Murphy-Oates. Produced by Phoebe McIlwraith. Sound design by Camilla Hannan. Executive producer Miles Martignoni
Two Matildas on why it’s time for glory,https://www.theguardian.com/australia-news/audio/2023/aug/16/two-matildas-on-why-its-time-for-glory-full-story-podcast,"Tonight the Tillies will face England’s Lionesses, the European champions, in Sydney. But do they have what it takes to go all the way?Two women who have played for the Matildas – Joey Peters and Chloe Logarzo – tell Laura Murphy-Oates what it’s like playing for Australia, why this is the golden generation of women’s football, and how the girls can bring this one home",2023-08-16,"Presented by Laura Murphy-Oates with Joey Peters and Chloe Logarzo. Produced by Allison Chan  and Joe Koning, who also did the sound design. Executive producer is Hannah Parkes"
"Dear son, why I left you in Afghanistan",https://www.theguardian.com/australia-news/audio/2023/aug/15/dear-son-why-i-left-you-in-afghanistan-full-story-podcast,"Two years ago, Guardian contributor Shadi Khan Saif fled Afghanistan for Australia, hoping his wife and young children would soon follow him. But he is still waiting to be reunited with them. On the second anniversary of the fall of Kabul he speaks to Jane Lee about the heartbreak of being separated from his family and why he wrote a public letter to his son. And Guardian Australia reporter Ben Doherty tells us why so many Afghans seeking safety in Australia are still separated from their family",2023-08-15,Presented by Jane Lee with Shadi Khan Saif and Ben Doherty. Produced by Joe Koning and James Milsom. Sound design by Joe Koning. Executive producer Hannah Parkes
The mushroom mystery that has left an Australian town reeling,https://www.theguardian.com/australia-news/audio/2023/aug/14/the-mushroom-mystery-that-has-left-an-australian-town-reeling-full-story-podcast,"Three people have died and a man remains in hospital after attending a lunch in Leongatha, Victoria, more than two weeks ago.Police say mushrooms are the suspected cause of death and are investigating.Jane Lee speaks to Guardian Australia science reporter Donna Lu about the case",2023-08-14,Presented by Jane Lee with Donna Lu. Produced by Joe Koning. Sound design by Daniel Semo. Executive producer Hannah Parkes
