title,link,description,published,contributors
What is modern monetary theory and could it fix Australia’s problems?,https://www.theguardian.com/australia-news/audio/2020/nov/19/what-is-modern-monetary-theory-and-could-it-fix-australias-problems,"Australia entered a recession in September for the first time in nearly 30 years. As countries around the world face similar economic woes, some are calling for a new way for governments to think about the economy. In this episode of Full Story, University of Newcastle professor Bill Mitchell and economics reporter Martin Farrer explain what modern monetary theory is and how it could work",2020-11-19,"Presented by Gabrielle Jackson and reported by Martin Farrer. Produced by Ellen Leabeater, Joe Koning, Hannah Izzard and Jon Tjhia. The executive producer is Miles Martignoni"
US election: what will it take for Donald Trump to concede defeat?,https://www.theguardian.com/australia-news/audio/2020/nov/18/us-election-what-will-it-take-for-donald-trump-to-concede-defeat,"The US president is continuing to dispute the result of the election and, far from offering his concession, is instead claiming victory. Lawrence Douglas describes what Donald Trump’s behaviour means for the country",2020-11-18,"Presented by Anushka Asthana and reported by Lawrence Douglas. Introduced by Laura Murphy-Oates . Produced by Joshua Kelly , Elizabeth Cassin and Nicholas Cox. The executive producers are Nicole Jackson and Phil Maynard . Introduced by Laura Murphy-Oates with additional production from Joe Koning"
Coercive control: Hannah Clarke’s parents on the abuse that preceded their daughter’s murder,https://www.theguardian.com/australia-news/audio/2020/nov/17/coercive-control-hannah-clarkes-parents-on-the-abuse-that-preceded-their-daughters,"The murder of Hannah Clarke and her three children by her former partner in February provoked widespread soul-searching about the lives lost to domestic violence in Australia. Some experts say that intimate partner murder is the most predictable type of homicide and that by searching for a pattern of behaviour known as coercive control we can saves lives. In this episode of Full Story, Clarke’s parents talk about Hannah’s relationship with her ex-partner and what they wish they had known about coercive control",2020-11-17,"Presented by Laura Murphy-Oates and reported by Amanda Gearing. Produced by Joe Koning, Ellen Leabeater and Jake Morcom. The executive producers are Miles Martignoni and Gabrielle Jackson"
Being diagnosed with ADD as an adult,https://www.theguardian.com/australia-news/audio/2020/nov/16/being-diagnosed-with-add-as-an-adult,"For a long time, attention deficit hyperactivity disorder (ADHAD) and ADD (without the hyperactivity aspect) were viewed as disorders that predominantly affected children. But recently there’s been an increase in adult diagnoses. Today we speak to Adrian Chiles about being diagnosed in his 50s as well as Prof Susan Young on how it manifests differently in children and adults",2020-11-16,Presented by Anushka Asthana with Adrian Chiles and Professor Susan Young. Produced by Sam Colbert and Nicholas Cox. The executive producers are Nicole Jackson and Phil Maynard. Introduced by Laura Murphy-Oates
Dying to work: the dangers facing Australia's food delivery drivers,https://www.theguardian.com/australia-news/audio/2020/nov/13/dying-to-work-the-dangers-facing-australias-food-delivery-drivers,"Ordering food delivery via the convenience of an app became a regular feature in our locked-down cities. But at the heart of this industry lies a tale of insecure work, where delivery drivers have few rights and dangerous work conditions. After the deaths of several deliver drivers, Naaman Zhou examines the risks facing those in this growing line of work",2020-11-13,"Presented by Laura Murphy-Oates and reported by Naaman Zhou. Produced by Miles Herbert, Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson"
When will Australia have a Covid-19 vaccine?,https://www.theguardian.com/australia-news/audio/2020/nov/12/when-will-australia-have-a-covid-19-vaccine,Hopes were raised around the world this week as news broke about a breakthrough in the race to develop a Covid-19 vaccine. Interim results show the Pfizer vaccine is 90% effective. But how much do we actually know about this trial and who will get it first?,2020-11-12,Presented by Laura Murphy-Oates and reported by Melissa Davey. Produced by Jake Morcom and Joe Koning. The executive producers are Gabrielle Jackson and Miles Martignoni
"'Jesus, what an idiot I was!' Helen Garner on revisiting her past to publish her diaries",https://www.theguardian.com/australia-news/audio/2020/nov/11/jesus-what-an-idiot-i-was-helen-garner-on-revisiting-her-past-to-publish-her-diaries,"In this discussion between Helen Garner and Michael Williams for Guardian Australia’s monthly Zoom book club, the author talks about the difficulties of publishing her diaries, and her fascination with systems of life and death.  Read an extract from One Day I’ll Remember This",2020-11-11,Introduced by Laura Murphy-Oates and hosted by Michael Williams. Produced by Ellen Leabeater and Joe Koning. The executive producers of Full Story are Gabrielle Jackson and Miles Martignoni
US election 2020: can Joe Biden unite America?,https://www.theguardian.com/australia-news/audio/2020/nov/10/us-election-2020-can-joe-biden-unite-america,"After days of tense counting in key states, Joe Biden was confirmed as the winner of the US election, beating the incumbent Donald Trump. But as David Smith explains, his job of uniting the country begins now – and it won’t be easy",2020-11-10,"Presented by Anushka Asthana and reported by David Smith. Produced by Hannah Moore, Courtney Yusuf and Nicholas Cox. THe executive producers are Phil Maynard and Nicole Jackson"
The clitoris coverup: why do we know so little? – podcast,https://www.theguardian.com/australia-news/audio/2020/nov/09/its-2020-and-people-still-dont-know-about-the-clitoris-heres-why,"Medical textbooks are full of anatomical pictures of the penis, but the clitoris barely rates a mention, with many medical professionals uncomfortable even talking about it. Reporter Calla Wahlquist and associate news editor Gabrielle Jackson explain the history and science of the clitoris, and speak to the scientists and artists dedicated to demystifying it",2020-11-09,"Presented by Laura Murphy-Oates and reported by Calla Wahlquist and Gabrielle Jackson. Produced by Ellen Leabeater, Karishma Luthria and Joe Koning."
The US election and what a Biden win would mean for Australia,https://www.theguardian.com/australia-news/audio/2020/nov/05/the-us-election-and-what-a-biden-win-would-mean-for-australia,"Both Joe Biden and Donald Trump still have paths to victory in the US election but the contest is narrowing substantially. In this episode of Full Story, Guardian Australia editor Lenore Taylor and Simon Jackman from the US Studies Centre discuss what’s unfolding and what a Biden presidency would mean for Australia",2020-11-05,Presented by Laura Murphy-Oates and reported by Lenore Taylor and Simon Jackman
What kind of president would Joe Biden make? – podcast,https://www.theguardian.com/australia-news/audio/2020/nov/05/what-kind-of-president-would-joe-biden-make,"There’s still no clear winner in the US election but both candidates have paths to victory that could happen anytime this week. But if Joe Biden does succeed, what kind of president would he make? In this episode of Full Story, we look at his past to learn about what he may do in the future  Paths to US election victory: what Trump and Biden need to win",2020-11-05,Presented by Anushka Asthana and reported by Evan Osnos. Produced by Rose de Larrabeiti and Axel Kacoutié. The executive producers are Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates
