title,link,description,published,contributors
How the Covid-19 pandemic could reshape restaurants,https://www.theguardian.com/australia-news/audio/2020/may/19/how-the-covid-19-pandemic-could-reshape-restaurants,"Cafes, restaurants and pubs are reopening to limited customers as states and territories ease social distancing rules. Alyx Gorman examines the challenges the hospitality industry faces as Australia begins to unlock and asks: What will it look like after the pandemic?",2020-05-19,"Presented by Laura Murphy-Oates and reported by Alyx Gorman. Produced by Ryan Pemberton, Ellen Leabeater and Joe Koning. The exeuctive producers are Gabrielle Jackson and Miles Martignoni"
Trump versus Biden 2020: the most unpredictable election in history – podcast,https://www.theguardian.com/australia-news/audio/2020/may/18/trump-versus-biden-2020-the-most-unpredictable-election-in-history-podcast,"The US presidential campaign is usually in full swing by this stage of the political cycle, but the coronavirus pandemic has put a halt to rallies and fundraising events. David Smith in Washington looks at how the race between Donald Trump and Joe Biden is playing out",2020-05-18,Presented by Rachel Humphreys and reported by David Smith. Produced by Courtney Yusuf and Axel Kacoutié. Executive producers Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates and Ryan Pemberton
The sports rorts questions that Scott Morrison still hasn't answered,https://www.theguardian.com/australia-news/audio/2020/may/15/the-sports-rorts-questions-that-scott-morrison-still-hasnt-answered,Paul Karp reports on the increased scrutiny the prime minister has faced this week over his office’s involvement in the sports grants scandal,2020-05-15,Presented by Laura Murphy-Oates and reported by Paul Karp. Produced by Ellen Leabeater and Ryan Pemberton. The executive producers are Miles Martignoni and Gabrielle Jackson
Is India using coronavirus as a pretext to erode civil liberties?,https://www.theguardian.com/australia-news/audio/2020/may/14/is-india-using-using-coronavirus-as-a-pretext-to-erode-civil-liberties,South Asia correspondent Hannah Ellis-Petersen reports on the implications of people downloading an app designed to help control the spread of Covid-19 in a country with an increasingly authoritarian government,2020-05-14,"Presented by Rachel Humphreys, reported by Hannah Ellis-Petersen and Siddharth Varadarjan. Produced by Joshua Kelly, Courtney Yusuf and Axel Kacoutié. Executive producers Nicole Jackson and Phil Adlem. Additional production by Miles Martignoni and Laura Murphy-Oates."
How Bruce Pascoe rebounded from a summer of trauma,https://www.theguardian.com/australia-news/audio/2020/may/13/how-bruce-pascoe-rebounded-from-a-summer-of-trauma,"Last summer the celebrated author Bruce Pascoe found himself in the middle of two life-changing events – the East Gippsland bushfires and a very public controversy surrounding his bestselling book Dark Emu and his Indigenous identity. In this episode, Guardian Australia’s Indigenous affairs editor, Lorena Allam, speaks to Pascoe about how he has rebounded, pouring his efforts into a historic agricultural project in Mallacoota  ‘Time to embrace history of country’: Bruce Pascoe and the first dancing grass harvest in 200 years",2020-05-13,Presented by Laura Murphy-Oates and reported by Lorena Allam and Isabella Moore. Produced by Joe Koning and Ellen Leabeater. The executive producers are Miles Martignoni and Gabrielle Jackson
How the coronavirus is affecting women’s work in Australia,https://www.theguardian.com/australia-news/audio/2020/may/12/how-the-coronavirus-is-affecting-womens-work-in-australia,"When it comes to unpaid housework and caring duties, Australian women are among the most overworked in the world. They’re also overrepresented in low-paid jobs on the frontline of Covid-19 – such as aged care, childcare and disability support work.In this episode of the Full Story podcast, producer Ellen Leabeater explores how the pandemic is making gender inequality more visible, and also, a lot worse",2020-05-12,Presented by Gabrielle Jackson.  Produced by Ellen Leabeater and Miles Martignoni. The executive producers are Gabrielle Jackson and Miles Martignoni.
Reopening America's poorest state,https://www.theguardian.com/australia-news/audio/2020/may/11/reopening-americas-poorest-state,"Despite rising coronavirus case numbers, the US state of Mississippi is moving out of lockdown and reopening parks, restaurants and other non-essential shops. Oliver Laughland went to the resort of Biloxi to see how residents were responding",2020-05-11,Presented by Mythili Rao and reported by Oliver Laughland. Produced by Mythili Rao and Axel Kacoutié. Executive producers Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates and Miles Martignoni
What George Pell knew,https://www.theguardian.com/australia-news/audio/2020/may/09/what-george-pell-knew,"After a five-year inquiry, the royal commission into institutional responses to child sexual abuse handed down its final report in late 2017. But due to legal action, the findings about Cardinal George Pell were redacted. Now the whole report has been released, Melissa Davey explains what the inquiry found about Pell’s knowledge of child abuse in the church",2020-05-09,Presented by Laura Murphy-Oates and reported by Melissa Davey. The executive producers are Miles Martignoni and Gabrielle Jackson
The two Angus Taylor scandals that won't go away,https://www.theguardian.com/australia-news/audio/2020/may/08/the-two-angus-taylor-scandals-that-wont-go-away,In the past year Australia’s energy minister has been swept up in two scandals. The past week has brought developments in both. Anne Davies explains what questions he has yet to answer,2020-05-08,Presented by Laura Murphy-Oates and reported by Anne Davies. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
The race for face masks happening around the world,https://www.theguardian.com/australia-news/audio/2020/may/07/the-race-for-face-masks-happening-around-the-world,"When the coronavirus began spreading beyond China in January, the race to buy up any available protective face masks went global. In this episode we look at the frenzy of buying and how the race to obtain enough masks shows no sign of slowing down",2020-05-07,Presented by Rachel Humphreys and reported by Samanth Subramanian. Produced by Serena Barker-Singh and Axel Kacoutié. Executive producers Phil Maynard and Nicole Jackson. Adapted by Laura Murphy-Oates and Joe Koning
