title,link,description,published,contributors
The science behind your sense of intuition,https://www.theguardian.com/australia-news/audio/2024/apr/01/the-science-behind-your-sense-of-intuition-full-story-podcast,Cognitive neuroscientist professor Joel Pearson tells Jane Lee when to trust your gut (and when not to) You can support the Guardian at theguardian.com/fullstorysupport,2024-04-01,Presented by Jane Lee with Joel Pearson. Produced by Allison Chan sound design and mix by Camilla Hannan Executive producer is Hannah Parkes
Who screwed millennials? Yanis Varoufakis on the death of capitalism,https://www.theguardian.com/australia-news/audio/2024/mar/29/who-screwed-millennials-yanis-varoufakis-on-the-death-of-capitalism-full-story-podcast,"In Guardian Australia’s new series Who screwed millennials, co-host Matilda Boseley spoke to Yanis Varoufakis about how the Australian housing market entrenches inequality.In this bonus episode, we hear more from Varoufakis on the state of the economy, how young people are coping with financial hardship, and how capitalism has mutated into something he calls technofeudalism",2024-03-29,Presented by Matilda Boseley. Produced by James Milsom. Series producer is Miles Herbert. Sound design by Joe Koning. Executive producer Miles Martignoni. Commissioning editor Gabrielle Jackson
Can millennials unscrew themselves? Part 5,https://www.theguardian.com/australia-news/audio/2024/mar/28/can-millennials-unscrew-themselves-part-5-full-story-podcast,"There are no easy answers to undoing all the problems driving intergenerational inequality but hope is not lost. Young Australians are increasingly politically influential, making up 43% of voters at the last federal election.Jane Lee and Matilda Boseley call on Guardian Australia political reporter Amy Remeikis and the Australia Institute’s chief economist Greg Jericho to find out whether this is influencing policy debates on everything from housing to climate change, and how millennials can use their new-found power for good",2024-03-28,Presented by Matilda Boseley and Jane Lee. Series producer Miles Herbert. Sound design by Joe Koning. Mix by Camilla Hannan. The executive producer is Miles Martignoni and commissioning editor Gabrielle Jackson
Who screwed millennials out of a secure job? Part 4,https://www.theguardian.com/australia-news/audio/2024/mar/26/who-screwed-millennials-out-of-a-stable-job-part-4-full-story-podcast,"Why is the best way to get a pay rise to get a new job? Millennials have entered the workforce at a time when work is precarious: a third of Australia’s workforce are employed as casuals, freelancers or on short-term contracts. And wages have been heading south for the best part of a decade. But how did we get here?In this episode of Who Screwed Millennials? Jane Lee and Matilda Boseley talk to chief political correspondent Paul Karp, ACTU secretary Sally McManus, assistant national secretary of the MUA Thomas Mayo, former industrial relations consultant Paul Houlihan, labour history academic Geraldine Fela, ACTU president Michele O’Neil, former outworker Nguyet Nguyen and author Emma Do, to examine the successive decisions over four decades that got us here",2024-03-26,Presented by Jane Lee and Matilda Boseley. Series producer Miles Herbert. Produced by Michelle Macklem. Sound design by Joe Koning. Mix by Michelle Macklem. The executive producer is Miles Martignoni and commissioning editor Gabrielle Jackson
Who screwed millennials out of affordable education? Part 3,https://www.theguardian.com/australia-news/audio/2024/mar/25/who-screwed-millennials-out-of-affordable-education-part-3-full-story-podcast,"How did a system that was meant to make access to university more equitable end up burdening students with the very $100,000 degrees John Howard promised Australia would never have? Jane Lee and Matilda Boseley talk to the Labor-appointed architect of the higher education contribution scheme to understand why student fees were introduced, who benefited and how he wound up at a dinner party where guests were planning to burn an effigy … of him.In part three of Who screwed millennials? we hear from economist Prof Bruce Chapman, Guardian Australia editor Lenore Taylor, university historian Julia Horne, VicWise founder Manorani Guy and education report Caitlin Cassidy to trace the dozens of ideological changes over decades that transformed the nature of our university system",2024-03-25,"Presented by Jane Lee and Matilda Boseley. The series producer is Miles Herbert. Produced by Michelle Macklem and Joe Koning. Sound design by Joe Koning, mix by Michelle Macklem. The executive producer is Miles Martignoni. Commissioning editor Gabrielle Jackson"
Who screwed millennials out of affordable housing? Part 2,https://www.theguardian.com/australia-news/audio/2024/mar/25/who-screwed-millennials-out-of-affordable-housing-full-story-podcast,"How did the government set fire to the Australian housing market? Jane Lee and Matilda Boseley look at how the threat of a communist uprising, a benign sounding tax review and one prime minister’s admiration for two world leaders changed the lives of young Australians",2024-03-25,Presented by Jane Lee and Matilda Boseley. Series producer Miles Herbert. Sound designer Joe Koning. Engineering by Michelle Macklem. Executive producer Miles Martignoni and commissioning editor Gabrielle Jackson
"Who screwed millennials: a generation left behind, part 1",https://www.theguardian.com/australia-news/audio/2024/mar/25/who-screwed-millennials-a-generation-left-behind-full-story-podcast,"With rising house prices, a decade of wage stagnation and ballooning student debt, young people in Australia are living through what author Jill Filipovic describes as ‘a series of broken promises’. In episode one of this new series from Guardian Australia, Full Story co-host Jane Lee and reporter Matilda Boseley sort through these broken promises, investigating why young people are living in a time of such economic strain.In this episode, we hear from a handful of experts featured in Who screwed millennials?, including author Jill Filipovic, youth researcher Intifar Chowdhury, author Malcolm Harris, Guardian Australia editor Lenore Taylor and former Greek finance minister Yanis Varoufakis about how millennials became the first generation to be worse off than their parents",2024-03-25,Presented by Matilda Boseley and Jane Lee. Series producer Miles Herbert. Sound designer Joe Koning. Engineering by Camilla Hannan. The executive producer is Miles Martignoni and commissioning editor is Gabrielle Jackson
Newsroom edition: the struggle to get big money out of politics,https://www.theguardian.com/australia-news/audio/2024/mar/21/newsroom-edition-the-struggle-to-get-big-money-out-of-politics-full-story-podcast,"Is there a right way to fix political donations? At the last federal election Labor promised to tackle the controversial issue, but this week the crossbench came up with their own proposal.Jane Lee speaks with editor-in-chief Lenore Taylor and head of newsroom Mike Ticher about how to limit the influence of political donations",2024-03-21,"Presented by Jane Lee with Lenore Taylor and Mike Ticher. Produced by Camilla Hannan, James Milsom and Miles Herbert. Executive producer is Miles Martignoni"
Karen Middleton on the state of Australian politics,https://www.theguardian.com/australia-news/audio/2024/mar/20/karen-middleton-on-the-state-of-australian-politics-full-story-podcast,"Guardian Australia’s new political editor, Karen Middleton, tells Nour Haydar how she got hooked on politics  You can support the Guardian at theguardian.com/fullstorysupport",2024-03-20,Presented by Nour Haydar with Karen Middleton produced by Karishma Luthria and Allison Chan sound design and mix by Miles Martignoni Executive producer Hannah Parkes
Black Box episode three: repocalypse now,https://www.theguardian.com/australia-news/audio/2024/mar/19/black-box-episode-three-repocalypse-now-full-story-podcast,"When Eugenia Kuyda created Replika, the AI companion app, she had no idea it would be downloaded millions of times all around the world. The results were more powerful than she could ever have predicted. But so was the backlash",2024-03-19,Hosted by Michael Safi with Eugenia Kuyda and Omar Baroud; produced by Alex Atack; executive producer Joshua Kelly; original music and sound design by Rudi Zygadlo; music superviser Max Sanderson; additional support from Caitlin Kenney; commissioning editor Nicole Jackson
