title,link,description,published,contributors
Trump’s new cabinet: ‘authoritarianism and chaos’,https://www.theguardian.com/australia-news/audio/2024/nov/19/trumps-new-cabinet-authoritarianism-and-chaos-full-story-podcast,"In the lead-up to his return to the White House, president-elect Donald Trump has quickly assembled a new team of loyalists including Elon Musk, a Fox News host and a vaccine sceptic. While his cabinet nominees will still need approval from Congress, the controversial list is already raising alarm bells.Washington DC bureau chief David Smith speaks to Nour Haydar about what these latest announcements tell us about Trump’s plans for his second term",2024-11-19,Presented by Nour Haydar with David Smith. Produced by Allison Chan. Sound design and mix by Joe Koning. Additional production by Imogen Harper. The executive producers were Hannah Parkes and Miles Herbert
What makes a country happy,https://www.theguardian.com/australia-news/audio/2024/nov/18/what-makes-a-country-happy-full-story-podcast,"At a moment when the world feels like a particularly unsettling place, Guardian podcast Science Weekly is asking what it is that makes humans happy – and how can we bring more happiness into our lives?In episode one of this two-part series, Ian Sample asks what makes a country happy. Johannes Eichstaedt, assistant professor of psychology and human-centred AI at Stanford University, explains why the Nordic countries often rank highly in the annual World Happiness Report and what we can learn if we look beyond them",2024-11-18,Presented by Ian Sample with sound design by Joel Cox. The executive producer is Ellie Bury
Clare O’Neil on Labor’s plan to fix the housing crisis,https://www.theguardian.com/australia-news/audio/2024/nov/17/clare-oneil-on-labors-plan-to-fix-the-housing-crisis-full-story-podcast,"Guardian Australia’s political editor, Karen Middleton, speaks to the federal housing and homelessness minister, Clare O’Neil.They discuss the housing crisis, whether a double dissolution is on the horizon, and the role housing will play in the upcoming federal election",2024-11-17,Presented by Karen Middleton with Clare O'Neil. Produced by Isabella Lee . The executive producer is Miles Herbert
Newsroom edition: why the Guardian is no longer posting on Elon Musk’s ‘toxic’ X,https://www.theguardian.com/australia-news/audio/2024/nov/15/newsroom-edition-why-the-guardian-is-no-longer-posting-on-elon-musks-toxic-x-full-story-podcast,"The Guardian is no longer posting on Elon Musk’s X. The move comes after Musk’s hands-off approach has allowed lies and hate speech to spread on the platform formerly known as Twitter. The world’s richest man has also become increasingly aligned with the US president-elect, Donald Trump, often using the now toxic social media site to shape political discourse.Bridie Jabour talks to Guardian Australia’s editor-in-chief, Lenore Taylor, and deputy editor Patrick Keneally about the future of news online, and why the Guardian has quit X",2024-11-15,"Presented by Bridie Jabour, with Lenore Taylor and Patrick Keneally. Produced by Miles Herbert and Camilla Hannan"
Inside the secretive world of Aldi,https://www.theguardian.com/australia-news/audio/2024/nov/13/inside-the-secretive-world-of-aldi-full-story-podcast,"As a privately owned company, Aldi rarely gets the sort of scrutiny faced by its listed competitors Coles and Woolworths, which are required to provide regular public disclosures including profit updates. But this week the public got a rare glimpse into the supermarket chain’s profits and strategy as its executives underwent questioning by the Australian Competition and Consumer Commission. Senior business reporter Jonathan Barrett tells Nour Haydar how the German company makes $12bn in annual revenue and why it rejects online shopping.  You can support the Guardian at theguardian.com/fullstorysupport",2024-11-13,Presented by Nour Haydar with Jonathan Barrett. Produced by Miles Herbert. Additional production by Karishma Luthria. Executive producer Hannah Parkes
The high cost of Australia’s dental care divide,https://www.theguardian.com/australia-news/audio/2024/nov/13/the-high-cost-of-australias-dental-care-divide-full-story-podcast,"Dental care in Australia is largely privatised and nearly always expensive. According to the Australian Institute of Health and Welfare, almost one in five adults delay or don’t see a dentist due to cost. For those who can access the public system, staff are often overstretched and the long wait times mean crucial appointments come far too late. Guardian Australia health reporter Natasha May speaks to Reged Ahmed about how the perfect smile is a privilege increasingly available only to the wealthy.  You can support the Guardian at theguardian.com/fullstorysupport",2024-11-13,Presented by Reged Ahmad with Natasha May; produced by Imogen Harper and Camilla Hannan who also did the sound design and mix. Executive producer is Hannah Parkes
Finding one trillion dollars at Cop29,https://www.theguardian.com/australia-news/audio/2024/nov/11/finding-one-trillion-dollars-at-cop29-full-story-podcast,Will richer nations find the climate finance desperately needed by developing countries? Damian Carrington reports,2024-11-11,Presented by Helen Pidd with Damian Carrington; produced by Hannah Moore and Eli Block; executive producer is Elizabeth Cassin
Students are drowning in debt. Will Labor’s plan help them?,https://www.theguardian.com/australia-news/audio/2024/nov/11/students-are-drowning-in-debt-will-labors-plan-help-them-full-story-podcast,"Last week the prime minister delivered a pitch to young Australians: Labor will slash their student debt by 20% next financial year if the Albanese government is re-elected. The surprise announcement is part of a major federal government overhaul designed to boost access to education and address ‘intergenerational unfairness’. But while the move has been welcomed by many, it has also been widely criticised for not doing enough to help students as well as unfairly penalising all taxpayers. Chief economist at the Australia Institute and Guardian columnist Greg Jericho gives his take on why Labor’s plan isn’t perfect but why the feigned outrage over ‘fairness’ is wrong  You can support the Guardian at theguardian.com/fullstorysupport",2024-11-11,Presented by Nour Haydar with Greg Jericho. Produced by Allison Chan and Miles Herbert. Sound design and mix by Joe Koning. Executive producer is Hannah Parkes
Arthur Sinodinos on what Trump keeping his promises means for Australia,https://www.theguardian.com/australia-news/audio/2024/nov/10/arthur-sinodinos-on-what-trump-keeping-his-promises-means-for-australia-full-story-podcast,"Guardian Australia’s political editor Karen Middleton speaks with Arthur Sinodinos AO, former ambassador to the US, chair of the Australia Practice at the Asia Group, as well as a former Liberal senator and adviser to John Howard.They talk about why Americans voted as they did, what the outcome means for Australia’s upcoming election, and how big a threat Donald Trump’s plans are to the Australian economy and security in the region",2024-11-10,Presented by Karen Middleton with Arthur Sinodinos AO. Produced by Cinnamon Nippard.
Newsroom edition: what Trump 2.0 may mean for the future of Australian politics,https://www.theguardian.com/australia-news/audio/2024/nov/07/newsroom-edition-what-trump-20-may-mean-for-the-future-of-australian-politics-full-story-podcast,"Countries around the world are coming to terms with what a second Donald Trump presidency will mean for their climate policies, trade and economies. In Australia political leaders will be drawing their own conclusions about what the American result means for their own election campaigns.Bridie Jabour talks to the editor-in-chief, Lenore Taylor, the head of newsroom, Mike Ticher, and the national news editor, Josephine Tovey, about how Trump won and how the media will cover his presidency",2024-11-07,"Presented by Bridie Jabour, with Lenore Taylor, Josephine Tovey and Mike Ticher. Produced by Miles Herbert and Joe Koning"
The return of President Trump,https://www.theguardian.com/australia-news/audio/2024/nov/06/the-return-of-president-trump-full-story-podcast,Americans have made their decision and they have sent Donald Trump back to the White House. Guardian reporters tell the story of the night from around the United States,2024-11-06,"Presented by Helen Pidd and Michael Safi with Lauren Gambino, David Smith, Ed Pilkington, George Chidi, and Carter Sherman. Produced by Alex Atack, Hannah Moore, Courtney Yusuf, Natalie Ktena, Regina Steffens, and Rudi Zygadlo. Executive producers Elizabeth Cassin and Homa Khaleeli"
Bonus episode: US election count update,https://www.theguardian.com/australia-news/audio/2024/nov/06/bonus-episode-us-election-count-update-full-story-podcast,"At the time of recording, late on Wednesday afternoon Australian time, Donald Trump has won the swing states of Georgia and North Carolina, the only two of the seven swing states called in the race so far.It is not known who has won, but the former president is doing better than many expected.Guardian Australia’s UK/US site editor, Jonathan Yerushalmy, tells Reged Ahmad whether Kamala Harris can find a path to victory and when we can expect a result",2024-11-06,Presented by Reged Ahmad with Jonathan Yerushalmy. Produced by Miles Herbert and  Joe Koning who also did the sound design and mix. Executive producer is Hannah Parkes
Your guide to US election day,https://www.theguardian.com/australia-news/audio/2024/nov/05/your-guide-to-us-election-day-full-story-podcast,"In just a few hours, polls will close in what is being called the most consequential election in US history. With pre-polling showing the race is too close to call, it is not known whether the result will immediately be known, with some analysts saying it could take days for a winner to be declared. Reporter and live blogger Helen Sullivan tells Nour Haydar how she plans to navigate the results – and what to look out for as the count begins  You can support the Guardian at theguardian.com/fullstorysupport",2024-11-05,Presented by Nour Haydar with Helen Sullivan. Produced by Miles Herbert and Joe Koning who also did sound design and mixing. Executive producer is Hannah Parkes .
US election countdown: one day to go,https://www.theguardian.com/australia-news/audio/2024/nov/04/us-election-countdown-one-day-to-go-full-story-podcast,Americans are on the eve of election day. The race remains too tight to call and all eyes are on the seven swing states that will determine the outcome. Washington DC bureau chief David Smith tells Reged Ahmad about how the US is poised to choose between two realities  You can support the Guardian at theguardian.com/fullstorysupport,2024-11-04,Presented by Reged Ahmad with David Smith. Produced by Allison Chan and Karishma Luthria. Sound design and mix by Joe Koning. Executive producer Hannah Parkes
Will young voters in swing states decide the US election?,https://www.theguardian.com/australia-news/audio/2024/nov/03/will-young-voters-in-swing-states-decide-the-us-election-full-story-podcast,"The Harris campaign is making a special effort to reach out to young voters. So how important will they be?The Guardian democracy reporter Alice Herman travels to rallies, campuses and college bars in Wisconsin to get a sense of whether young voters can swing the US election",2024-11-03,"Presented by Alice Herman , produced by Danielle Stephens, executive producers were Maz Ebtehaj and Jagruti Dave"
US politics: what’s at stake for the climate if Trump wins?,https://www.theguardian.com/australia-news/audio/2024/nov/03/us-politics-whats-at-stake-for-the-climate-if-trump-wins-full-story-podcast,"Ahead of the 2024 US election, Madeleine Finlay speaks to climate activist and author Bill McKibben to find out what a win for Donald Trump could mean for the environment and the world’s climate goals  Polls tracker: Trump v Harris latest national averages",2024-11-03,Presented by Madeleine Finlay. Produced by Ellie Sans. Sound design by Tony Onuchukwu. With executive producer Ellie Bury
Anthony Albanese and the Qantas firestorm,https://www.theguardian.com/australia-news/audio/2024/nov/01/albanese-and-the-qantas-firestorm-full-story-podcast,"Just two weeks ago, the prime minister was engulfed in a crisis of optics when he bought a $4.3m property in middle of a housing crisis. Now he is under pressure once more for allegedly seeking free Qantas flight upgrades directly from then CEO Alan Joyce while serving as transport minister and opposition leader – allegations he has denied.Reged Ahmad speaks to political editor Karen Middleton about the politics of perks and why the PM is facing a possible perception problem",2024-11-01,Presented by Reged Ahmad with Karen Middleton; produced by Miles Herbert and Joe Koning who also did the sound design and mix. The executive producer is Hannah Parkes
‘We are not robots’: Woolworths workers tracked and timed,https://www.theguardian.com/australia-news/audio/2024/oct/31/we-are-not-robots-woolworths-workers-tracked-and-timed-full-story-podcast,"What happens when the human body is treated like a machine – pushed to its limit – for the sake of a company’s efficiency standards? Former and current staff at Woolworths allege that the supermarket has been cracking down in a way they describe as ‘bullying’ and unsafe, something the company’s supply chain arm denies.Reged Ahmad asks investigations reporter Ariel Bogle if Woolworths’ warehouse tactics are putting their workers’ health and safety at risk",2024-10-31,"Presented by Reged Ahmad with Ariel Bogle. Produced by Allison Chan, Isabella Lee and Miles Herbert.  Sound design and mixing by Joe Koning.  Executive producer Hannah Parkes"
Everything you need to know about PFAS,https://www.theguardian.com/australia-news/audio/2024/oct/29/everything-you-need-to-know-about-pfas-full-story-podcast,"PFAS, more commonly known as “forever chemicals”,  are a group of chemicals that have been used in manufacturing since the 1950s. They’re found in everything from waterproof clothing to electrical devices, and they take decades to degrade.There are thousands of different types, and now research has shown that some of them may cause cancer, prompting the government to recommend that the amount of certain chemicals allowed in our drinking water should be reduced.Matilda Boseley asks science reporter Donna Lu whether these chemicals are as scary as their name suggests and how much of a risk they pose to human health",2024-10-29,Presented by Matilda Boseley with Donna Lu; produced by Karishma Luthria and Joe Koning who also did the sound design and mix. Executive producer is Hannah Parkes
Why Lidia Thorpe’s royal protest continues to hit a nerve,https://www.theguardian.com/australia-news/audio/2024/oct/28/why-lidia-thorpes-royal-protest-continues-to-hit-a-nerve-full-story-podcast,"Independent senator for Victoria Lidia Thorpe’s protest before King Charles in the great hall of Parliament House last week caught news attention around the globe. While it prompted a few reactions, it also started a conversation about the British monarchy’s role in the lasting legacy of colonisation for First Nations people. Reged Ahmad speaks to political editor Karen Middleton about why Australians can’t stop talking about the royal protest and what it means for Thorpe’s role as a senator  You can support the Guardian at theguardian.com/fullstorysupport",2024-10-28,Presented by Reged Ahmad with Karen Middleton. Produced by Karishma Luthria and Miles Herbert. Sound design and mix by Camilla Hannan. Executive producer Hannah Parkes.
