title,link,description,published,contributors
How the coronavirus contact tracing app will work,https://www.theguardian.com/australia-news/audio/2020/apr/22/how-the-coronavirus-contact-tracing-app-will-work,The government has announced it will be rolling out a new app to help slow the spread of coronavirus. But how will this app track its users and will the data be secure? Josh Taylor examines what we know about the app so far,2020-04-22,Hosted by Laura Murphy-Oates and reported by Josh Taylor. Produced by Ellen Leabeater and Joe Koning. The executive producers are Gabrielle Jackson and Miles Martignoni
The story behind Trump's 'miracle' drug hydroxychloroquine,https://www.theguardian.com/australia-news/audio/2020/apr/21/the-story-behind-trumps-miracle-drug-hydroxychloroquine-full-story-podcast,"For 65 years the drug hydroxychloroquine has been used to treat a number of diseases, including malaria. But after a French study claimed it was effective against coronavirus it has been hailed by the US president and other people around the world as a cure. But there is scant evidence it is effective – and it could actually be harmful when taken",2020-04-21,Presented by Rachel Humphreys and reported by Julia Carrie Wong. Produced by Cheeka Eyers and Iain Chambers. The executive producers are Phil Maynard and Nicole Jackson.  Introduced by Gabrielle Jackson with editing by Joe Koning.
Justice for Tanya Day,https://www.theguardian.com/australia-news/audio/2020/apr/20/justice-for-tanya-day,"Calla Wahlquist explores the coronial inquest into the death of Yorta Yorta woman, Tanya Day, and her family’s campaign for justice",2020-04-20,"Reported by Calla Wahlquist and presented by Laura Murphy-Oates. Produced by Miles Herbert,  Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson"
Dating during the coronavirus lockdown,https://www.theguardian.com/australia-news/audio/2020/apr/17/dating-during-the-coronavirus-lockdown,"In this episode of Full Story, producer Ellen Leabeater sets out to find how Australia’s singles are adapting to dating during the lockdown and discovers some creative measures being taken",2020-04-17,Reported and produced by Ellen Leabeater. Presented by Laura Murphy-Oates . Additional produtionJoe Koning. Executive Producers Miles Martignoni and Gabrielle Jackson.
How does the coronavirus survive outside the human body?,https://www.theguardian.com/australia-news/audio/2020/apr/16/how-does-the-coronavirus-survive-outside-the-human-body,"This episode looks at two basic questions our listeners have about the coronavirus: how does the virus survive outside the human body and why is soap so effective at deactivating it?  If you have a question about the Covid-19 outbreak you would like us to explore, fill in this form",2020-04-16,"Presented by Sarah Boseley , Nicola Davis and Laura Murphy-Oates. Produced by India Rakusen, Danielle Stephens, Max Sanderson , David Waters and Joe Koning."
Australia's exit strategy for coronavirus,https://www.theguardian.com/australia-news/audio/2020/apr/15/australias-exit-strategy-for-coronavirus,Ben Doherty talks to Laura Murphy-Oates about how and when Australia could start to loosen social restrictions imposed to halt the spread of Covid-19 and what Australia can learn from countries that are already taking action,2020-04-15,Reported by Ben Doherty and presented by Laura Murphy-Oates. Produced by Ellen Leabeaterand Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson.
The hunt for a coronavirus vaccine,https://www.theguardian.com/australia-news/audio/2020/apr/14/the-hunt-for-a-coronavirus-vaccine,"Scientists in more than 40 labs around the world are working around the clock to develop a Covid-19 vaccine. Despite early success in sequencing the virus’s genome, however, Samanth Subramanian tells Rachel Humphreys we are still some months away from knowing if one can be put into mass production",2020-04-14,Presented by Rachel Humphreys with Samanth Subramanian produced by Hannah Moore and Nicholas Cox ; executive producers Phil Maynard and Nicole Jackson.
Is hotel quarantine putting the health of vulnerable people at risk?,https://www.theguardian.com/australia-news/audio/2020/apr/10/is-hotel-quarantine-putting-the-health-of-vulnerable-people-at-risk,"Thousands of travellers returning from overseas have been forced to quarantine in hotels to reduce the spread of coronavirus. Some say the conditions there are shocking, with reports that some people have been denied access to urgent medical care. In this episode of Full Story, Melissa Davey and Matilda Boseley explain how some people are falling through the cracks in this system",2020-04-10,Reported by Matilda Boseley and Melissa Davey. Presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. Mixed by Ryan Pemberton. The executive producers are Miles Martignoni and Gabrielle Jackson
Lessons from the 1918 Spanish flu pandemic,https://www.theguardian.com/australia-news/audio/2020/apr/09/lessons-from-the-1918-spanish-flu-pandemic,"What can we learn from one of the worst virus outbreaks of modern times? Science writer and journalist Laura Spinney discusses the outbreak of Spanish flu, which is believed to have killed up to 100 million people. This episode first aired on Today in Focus, a daily news podcast made by the Guardian team in London",2020-04-09,"Presented by Rachel Humphreyswith Laura Spinney. Produced by Mythili Rao, Iain Chambers and Joe Koning. The executive producers are Nicole Jacksonand Phil Maynard."
Why George Pell walked free,https://www.theguardian.com/australia-news/audio/2020/apr/08/why-george-pell-walked-free,"In a historic decision, the high court has quashed the child sexual abuse convictions of Cardinal George Pell. The most senior Catholic in the world to have been found guilty of child sexual abuse, has walked free from prison. In this episode of Full Story David Marr and Melbourne bureau chief Melissa Davey analyse the high court decision",2020-04-08,Reported by David Marr and Melissa Davey. Presented by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson.
