title,link,description,published,contributors
Can your boss make you get vaccinated in Australia?,https://www.theguardian.com/australia-news/audio/2021/aug/24/can-your-boss-make-you-get-vaccinated,"Debate continues over whether workplaces should mandate vaccinations for their employees. In Australia, only a few companies have decided to make their workers get the jab – including Qantas. But questions have been raised about the legality and ethics of it all. Laura Murphy-Oates talks to political reporter Paul Karp about what mandatory vaccinations in workplaces would look like",2021-08-24,"Presented by Laura Murphy-Oates and reported by Paul Karp; produced by Karishma Luthria, Jane Lee, Ellen Leabeater and Joe Koning; sound design by Camilla Hannan; the executive producers are Miles Martignoniand Gabrielle Jackson"
How we all got hooked on caffeine,https://www.theguardian.com/australia-news/audio/2021/aug/22/how-we-all-got-hooked-on-caffeine,"It’s the world’s most widely used psychoactive drug, it disrupts our sleep, it makes us grumpy when we miss it. What keeps us coming back?",2021-08-22,Presented by Rachel Humphreys with Michael Pollan; produced by Sami Kent and Courtney Yusuf; executive producer Archie Bland. Introduced by Laura Murphy-Oates
"Gladys Berejiklian says the Covid rules are simple, but are they? – with Lenore Taylor",https://www.theguardian.com/australia-news/audio/2021/aug/20/gladys-berejiklian-says-the-covid-rules-are-simple-but-are-they-with-lenore-taylor,"As Covid-19 cases in New South Wales hit record highs, the premier insists people understand the rules. But with different rules for different areas all across the state, is it really all that easy to understand? Lenore Taylor and Mike Ticher speak to Gabrielle Jackson about confusing rules, mixed messaging and finding a clear way to communicate in a pandemic",2021-08-20,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Camilla Hannan. Executive producer Miles Martignoni
Australia’s failure to vaccinate Indigenous people,https://www.theguardian.com/australia-news/audio/2021/aug/19/australias-failure-to-vaccinate-indigenous-people,"Covid-19 is spreading throughout western NSW – even infiltrating small, remote Indigenous communities – in what is now the worst outbreak for the Aboriginal population in this pandemic so far. Meanwhile vaccination rates for Indigenous people are lagging behind the general population, with particularly low rates across western NSW.Indigenous affairs editor Lorena Allam explains how a series of failures at a state and federal level led to this moment, and outlines the need for transparency and accountability",2021-08-19,"Presented by Laura Murphy-Oates and reported by Lorena Allam; produced by Karishma Luthria, Ellen Leabeater, Miles Herbert and Joe Koning; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Sydney’s suburbs hardest hit by Covid now at breaking point,https://www.theguardian.com/australia-news/audio/2021/aug/18/sydneys-suburbs-hardest-hit-by-covid-now-at-breaking-point,"The NSW government continues to enforce stricter lockdown measures in 12 local government areas at the centre of Sydney’s Delta outbreak. Operation Stay at Home, launched this week, increases police and ADF numbers and imposes larger fines of $5,000 for breaching public health orders. However, some residents question whether tougher enforcement is the answer.Laura Murphy-Oates speaks to reporter Mostafa Rachwani and NSW Labor MP Jihad Dib about policing, financial support and how this lockdown has left some residents on the verge of a breakdown",2021-08-18,"Presented by Laura Murphy-Oatesand reported by Mostafa Rachwani; produced by Karishma Luthria, Jane Leeand Joe Koning; mixed by Camilla Hannan; the executive producers are Miles Martignoni, Gabrielle Jacksonand Laura Murphy-Oates"
How the Taliban took Afghanistan,https://www.theguardian.com/australia-news/audio/2021/aug/17/how-the-taliban-took-afghanistan,"The departure of US forces was followed by a rout of Afghan government forces. Now, after 20 years of western intervention, Afghanistan is back under the control of the Taliban",2021-08-17,Presented by Michael Safi with Emma Graham-Harrison; produced by Sami Kent and Axel Kacoutié; executive producers Phil Maynard and Archie Bland. Introduced by Laura Murphy-Oates
The ‘double standard’ behind Centrelink’s jobkeeper debt recovery,https://www.theguardian.com/australia-news/audio/2021/aug/17/the-double-standard-behind-centrelinks-jobkeeper-debt-recovery,"More than 11,000 jobkeeper recipients have received debt letters from the Australian government asking them to pay back welfare payments they received during the Covid pandemic. Meanwhile, the Coalition is resisting calls to claw back money from businesses that got the wage subsidy and then made a profit.Laura Murphy-Oates speaks to reporter Luke Henriques-Gomes about what some say is a ‘double standard’ at the heart of this debt-recovery effort, and jobkeeper recipient Hannah explains how – after living through multiple lockdowns in Melbourne – this debt could ‘financially ruin’ her",2021-08-17,"Presented by Laura Murphy-Oates and reported by Luke Henriques-Gomes; produced by Ellen Leabeater and Joe Koning, who also did the sound design; mixed by Camilla Hannan. The executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Israel’s shadow war with Iran,https://www.theguardian.com/australia-news/audio/2021/aug/16/israels-shadow-war-with-iran,"A spate of attacks on one of the world’s busiest shipping trade routes is part of an escalating tit-for-tat conflict playing out between Iran and Israel, says Martin Chulov, the Guardian’s Middle East correspondent",2021-08-16,Presented by Nosheen Iqbal with Martin Chulov; produced by Sami Kent and Axel Kacoutié; executive producers Phil Maynard and Archie Bland; introduced by Laura Murphy-Oates
The science is clear on the climate crisis but is the PM? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/aug/13/the-science-is-clear-on-the-climate-crisis-but-is-the-pm-with-lenore-taylor,"The Intergovernmental Panel on Climate Change was unequivocal in its report this week: human activity is causing rapid, and potentially catastrophic, changes to the climate. Editor Lenore Taylor and head of news Mike Ticher unpick the climate rhetoric of prime minister Scott Morrison and his deputy Barnaby Joyce in response to the landmark report",2021-08-13,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Karishma Luthria with sound design from Camilla Hannan. Executive produced by Miles Martignoni
The right to return home overseas,https://www.theguardian.com/australia-news/audio/2021/aug/12/the-right-to-return-home-overseas,"Australia’s tight borders have helped contain the spread of Covid-19. But now, Australians living overseas will have to apply for special permission to leave the country if they return temporarily, making it even harder for them to travel between the two countries they call home.Guardian reporter Elias Visontay explains how the new rules will affect Australian visitors",2021-08-12,"Presented by Laura Murphy-Oates and reported by Elias Visontay. Produced by Jane Lee, Karishma Luthria. Sound design by Camilla Hannan. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
