title,link,description,published,contributors
Coronavirus Australia: what does the economic rescue package mean for you?,https://www.theguardian.com/australia-news/audio/2020/mar/24/coronavirus-australia-what-does-the-economic-rescue-package-mean-for-you,"Over the weekend the government announced a historic $66bn stimulus package, meant as a safety net for Australia’s workers who lose their jobs or income due to the coronavirus health crisis. In this episode of Full Story, senior business reporter Ben Butler explains what this stimulus could mean for you",2020-03-24,"Reported by Ben Butler and hosted by Laura Murphy-Oates. Produced by  Ellen Leabeater, Joe Koning and Cheyne Anderson. The executive producers are Miles Martignoni and Gabrielle Jackson"
Finding kindness in the time of coronavirus,https://www.theguardian.com/australia-news/audio/2020/mar/23/finding-kindness-in-the-time-of-coronavirus,As we face continuing restrictions in a bid to slow the spread of Covid-19 we’re finding our lives becoming increasingly different. In this episode of Full Story we look at how our lives are changing and search for stories of hope and community among the uncertainty the coronavirus has brought the world,2020-03-23,Hosted by Laura Murphy-Oates with Alyx Gorman and Josephine Tovey. Produced by Joe Koning. Our exectutive producers are Miles Martignoni and Gabrielle Jackson
Coronavirus: how remote Indigenous communities are fighting to keep coronavirus out,https://www.theguardian.com/australia-news/audio/2020/mar/20/coronavirus-how-remote-indigenous-communities-are-fighting-to-keep-coronavirus-out,"Indigenous organisations are sounding the alarm about the serious threat Covid-19 poses to remote communities. Some land councils are restricting access to their land, and there are calls for the Northern Territory government to implement similar measures.  In this episode, Indigenous affairs editor Lorena Allam explains why coronavirus poses such a threat to these communities and what’s being done to keep the virus out.  Full Story is Guardian Australia’s news podcast. Subscribe for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-20,"Reported by Lorena Allam and presented by Laura Murphy-Oates. Produced by Cheyne Anderson, Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson"
Coronavirus: the science of how Covid-19 affects the human body,https://www.theguardian.com/australia-news/audio/2020/mar/19/coronavirus-the-science-of-how-covid-19-effects-the-human-body,"As the medical community races to understand how coronavirus spreads and what it does to the body some clear patterns are emerging. In this episode of Full Story reporter Graham Readfearn and specialist respiratory physician Tom Kotsimbos break down what it’s like to get covid-19, and what emerging research tells us about this virus. Full Story is Guardian Australia’s news podcast. Subscribe for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-19,"Reported by Graham Readfearn and presented by Laura Murphy-Oates. Produced by Cheyne Anderson, Ellen Leabeaterand Joe Koning. The Executive producers are Miles Martignoniand Gabrielle Jackson."
Coronavirus: why the pandemic has left Australia's arts industry in crisis,https://www.theguardian.com/australia-news/audio/2020/mar/18/coronavirus-why-the-pandemic-has-left-the-arts-industry-in-crisis,"As shows around the country are cancelled in an attempt to stop the spread of coronavirus, there’s fear this pandemic could decimate the arts industry for good. In this episode of Full Story, culture editor Steph Harmon examines the complex web of jobs supported by the performing arts – and why it could all unravel without government support.  Full Story is Guardian Australia’s news podcast. Subscribe for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-18,Reported by Steph Harmon and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
Coronavirus: what is social distancing and how can it save lives?,https://www.theguardian.com/australia-news/audio/2020/mar/17/coronavirus-what-is-social-distancing-and-how-can-it-save-lives,"Around the world countries are putting ‘social distancing’ measures in place to stop the spread of coronavirus: closing schools, universities, workplaces and cancelling mass events. But how does ‘social distancing’ work? And is Australia doing enough? Full Story is Guardian Australia’s news podcast. Subscribe for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-17,Reported by Ben Doherty and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
Coronavirus: on the frontline of the outbreak in Australia,https://www.theguardian.com/australia-news/audio/2020/mar/16/coronavirus-on-the-frontline-of-the-outbreak,"Do doctors have the equipment they need? Is the right information getting to the public quickly enough? Right now, there is some confusion playing out on the frontline of coronavirus response with sick people stuck on helplines that never pick up, a rapidly changing stream of health advice and reports that some medical clinics are running out of protective gear. In this episode of Full Story, we head to south Sydney, where a GP tells us what it’s like treating patients in the early stages of the pandemic",2020-03-16,Hosted by Laura Murphy-Oates and produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
The sports rorts questions Scott Morrison doesn't want to answer,https://www.theguardian.com/australia-news/audio/2020/mar/13/the-sports-rorts-questions-scott-morrison-doesnt-want-to-answer,"After months of reporting on the sports rorts scandal it seems we’re no closer to learning the truth about what happened. Fresh evidence is raising serious questions about the involvement of the prime minister’s office in the scheme and whether changes made after the election was called were legal. But so far it’s been hard to get answers out of Scott Morrison. In this episode of Full Story Katharine Murphy joins us to talk about what the prime minister is avoiding  You can subscribe to Full Story for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-13,Reported by Katharine Murphy and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
Bird's eye view: inside Darwin's women's prison,https://www.theguardian.com/australia-news/audio/2020/mar/11/birds-eye-view-inside-darwins-womens-prison,"For the past two years, women inside the Darwin correctional centre have been writing, recording and co-producing a podcast called ‘Bird’s Eye View’ where they tell their stories in their words. In this episode of Full Story, we’re going inside sector four of the prison to hear from two of those women about why they went in and what it’s like now that they’re back outside",2020-03-11,Hostet by Laura Murphy-Oates and produced by Ellen Leabeater and Joe Koning. The executive producer is Miles Martignoni
Will the coronavirus trigger a recession?,https://www.theguardian.com/australia-news/audio/2020/mar/09/will-the-coronavirus-trigger-a-recession,"Coronavirus is having devastating impacts on the global economy, stopping travel, slowing manufacturing in China and hitting the stock market hard. In this episode of Full Story senior business reporter Ben Butler explains just how bad the fallout could be for the Australian economy  You can subscribe to Full Story for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-09,Reported by Ben Butler and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni  and Gabrielle Jackson
Coronavirus explained: a health reporter on your biggest fears,https://www.theguardian.com/australia-news/audio/2020/mar/06/coronavirus-explained-a-health-reporter-on-your-biggest-fears,"With a rising death toll around the world and spread in the Australian community, fears around the coronavirus are increasing, with people stockpiling food, protective gear and other essential items. Health experts say, however, most of this panic is unfounded and are calling for people to listen to the facts. In this episode of Full Story, Guardian Australia’s Melbourne bureau chief and health reporter Melissa Davey tells you the information you really need to know  You can subscribe to Full Story for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-06,Reported by Melissa Davey and hosted by Laura Murphy-Oates. Produced by Ellen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
A deadly blow: the silence about concussion in sports,https://www.theguardian.com/australia-news/audio/2020/mar/04/a-deadly-blow-the-silence-about-concussion-in-sports,"Contact sports are a big part of Australian life but in the past few decades we’ve learned a lot more about the toll these hits can take on the human body, especially when it comes to head injuries and concussions. But actually changing the way our sports are run has proven difficult. In this episode of Full Story author Stephanie Convery joins us to talk about the death of a boxer and how it set her on a journey to find out if the sporting world is really waking up to the dangers of concussion.  You can subscribe to Full Story for free on Apple Podcasts, Spotify or any other podcasting app",2020-03-04,Reported by Stephanie Convery and hosted by Laura Murphy-Oates. Produced byEllen Leabeater and Joe Koning. The executive producers are Miles Martignoni and Gabrielle Jackson
How the climate crisis is changing Australia's wine industry,https://www.theguardian.com/australia-news/audio/2020/mar/02/how-the-climate-crisis-is-changing-australias-wine-industry,"One of Scott Morrison’s key messages is that radical action to reduce emissions could damage Australia’s economy. But what about the effects of inaction? The cost of the climate crisis is already becoming clear for the wine industry. In this episode of Full Story, Gabrielle Jackson talks to environment reporter Lisa Cox about how winemakers are racing to adapt to the climate crisis",2020-03-02,"Reported by Lisa Cox and hosted by Gabrielle Jackson. Produced by Jake Morcom, Ellen Leabeater, Laura Murphy-Oates and Joe Koning with field recording by David Fanner. The executive producer isMiles Martignoni"
