title,link,description,published,contributors
Campaign catchup: Would Labor’s wages policies increase your pay?,https://www.theguardian.com/australia-news/audio/2022/apr/29/would-labors-wages-policies-increase-your-pay,Cost of living is a key issue this election and Labor has been claiming its policies will lead to higher wage growth in Australia. Political reporter Paul Karp joins Jane Lee to discuss the details of the policies and whether they would make a bigger difference to wages than the Coalition’s plans,2022-04-29,Presented by Jane Lee with Paul Karp. Produced by Allison Chan. The executive producers are Miles Martignoni and Gabrielle Jackson
How will the cost of living crisis influence the election campaign? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/apr/29/how-will-the-cost-of-living-crisis-influence-the-election-campaign-with-lenore-taylor,"New inflation figures show the largest annual rises since the introduction of the GST. The consumer price index hit 5.1% annually. The numbers tell a clear story: Australians are struggling. Struggling to afford groceries, petrol and to keep a roof over their heads.In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about why we aren’t hearing from the people most affected by massive price hikes and low wage rises and whether it will influence the election campaign",2022-04-29,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and Camilla Hannan. Executive producer Miles Martignoni
Campaign catchup: Why haven’t we heard any promises for schools?,https://www.theguardian.com/australia-news/audio/2022/apr/28/campaign-catchup-why-havent-we-heard-any-promises-for-schools,"Public schools are falling $6.5bn short of the funding they need every year, while many private schools are over-funded. Political reporter Paul Karp explains to Jane Lee why this hasn’t been a focus in this election campaign, and what this will mean for education spending after the election",2022-04-28,Presented by Jane Lee with Paul Karp. Produced by Allison Chan . Executive producers Miles Martignoni and Gabrielle Jackson
The Indonesian children Australia wrongly imprisoned in adult jails,https://www.theguardian.com/australia-news/audio/2022/apr/28/the-indonesian-children-australia-wrongly-imprisoned-in-adult-jails,"In 2009, during the highly charged political climate around border protection, Indonesian children were wrongly jailed in Australia as adult people smugglers. This week the Western Australia court of appeal overturned their convictions and found ‘a substantial miscarriage of justice has occurred’.Reporter Christopher Knaus breaks down the now-discredited medical technique used by the Australian Federal Police to prosecute these children, and why it’s taken 12 years to have their appeal heard",2022-04-28,"Presented by Laura Murphy-Oates and reported by Christopher Knaus. Produced by Joe Koning, Ellen Leabeater and Joey Watson."
Campaign catchup: why is the Coalition risking a new ‘carbon tax’ scare campaign?,https://www.theguardian.com/australia-news/audio/2022/apr/27/campaign-catchup-why-is-the-coalition-risking-a-new-carbon-tax-scare-campaign,"Political editor Katharine Murphy, who has seen the climate wars up close over many years, talks to Jane Lee about why they are being revived and why it’s such a risky strategy in this election campaign",2022-04-27,"Hosted by Jane Lee with Katharine Murphy, Produced by Allison Chan, Karishma Luthria, Rob Kaldor. Executive Producers Miles Martignoni and Gabrielle Jackson"
The rise of the teal independents and the battle for Wentworth,https://www.theguardian.com/australia-news/audio/2022/apr/27/the-rise-of-the-teal-independents-and-the-battle-for-wentworth,"This election, teal independent candidates are facing off against Liberal MPs in some of Australia’s wealthiest electorates – focusing on issues such as the climate crisis and the need for a federal corruption body. One of the tightest contests is in the Sydney seat of Wentworth, where independent Allegra Spender – backed by fundraising vehicle Climate 200 – is up against the moderate Liberal MP Dave Sharma.Political reporter Josh Butler breaks down the role of the teal independents in this election, and speaks to Allegra Spender plus voters in Wentworth about the key issues",2022-04-27,"Presented by Laura Murphy-Oates, reported by Josh Butler. Produced by Karishma Luthria and Allison Chan. Sound design and mixing by Daniel Semo. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Campaign catchup: how does Labor’s plan for the Pacific stack up?,https://www.theguardian.com/australia-news/audio/2022/apr/26/campaign-catchup-how-does-labors-plan-for-the-pacific-stack-up,The complex issue of China’s growing influence in the Pacific is becoming a political football in this election. Foreign affairs and defence correspondent Daniel Hurst speaks with Jane Lee about the advantages and limits of Labor’s plan to contain China’s power in the region,2022-04-26,Presented by Jane Lee with Daniel Hurst. Produced by Allison Chan. Executive producers Miles Martignoni and Gabrielle Jackson
The Labor and Coalition plans for Australia’s energy future,https://www.theguardian.com/australia-news/audio/2022/apr/26/the-labor-and-coalition-plans-for-australia-energy-future-full-story-podcast,"Energy policy is taking centre stage in the election campaign, with the Coalition warning, without evidence, that Labor will drive up energy bills, and making a slew of new funding announcements for fossil fuels. But as the world shifts away from fossil fuels, is either party preparing for the transformational change ahead?Guardian Australia’s climate and environment editor Adam Morton breaks down the major differences between the main parties’ energy policies and what that means for the future",2022-04-26,"Reported by Adam Morton and presented by Laura Murphy-Oates; produced by Jake Morcom and Camilla Hannan, who also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Campaign catchup: are the Nationals backing away from net zero by 2050?,https://www.theguardian.com/australia-news/audio/2022/apr/25/campaign-catchup-are-the-nationals-backing-away-from-net-zero-by-2050,Conflicting messages on Australia’s net zero by 2050 emissions target are being delivered to voters on the campaign trail by government MPs. Political editor Katharine Murphy talks to Jane Lee about what this says about the Coalition’s climate change strategy in this election,2022-04-25,"Presented by Jane Lee with Katharine Murphy, produced by Allison Chan. Executive producers Miles Martignoni and Gabrielle Jackson."
Can Russia succeed as a new chapter of war begins in Ukraine?,https://www.theguardian.com/australia-news/audio/2022/apr/25/can-russia-succeed-as-a-new-chapter-of-war-begins-in-ukraine,"Ukraine’s army held off Putin’s forces and stopped a Russian takeover of Kyiv in the first phase of the war. But, as Luke Harding reports, Russia’s approach in this next stage looks very different",2022-04-25,Presented by Michael Safi with Luke Harding ; produced by Sami Kent and Rudi Zygadlo ; executive producers Mythili Rao and Phil Maynard
