title,link,description,published,contributors
‘I don’t want to die’: how two doctors put their faith in their work,https://www.theguardian.com/australia-news/audio/2024/feb/07/two-friends-on-a-personal-mission-to-cure-cancer-full-story-podcast,"When Prof Georgina Long and Prof Richard Scolyer accepted their award for Australians of the Year, they had a very personal message. Their pioneering work has dramatically increased survival rates for melanoma, the most common cancer among people between 20 to 39 years old. But they are also fighting a different, equally challenging battle as they apply their expertise to a world-first treatment for Scolyer’s own terminal brain cancer. In his own words: “I’m not ready to die yet.”  You can support the Guardian at theguardian.com/fullstorysupport",2024-02-07,Presented by Jane Lee. Produced by Allison Chan. Mix and sound design by Daniel Semo. Executive producers are Hannah Parkes and Miles Martignoni.
The invisible Australians who die three decades prematurely,https://www.theguardian.com/australia-news/audio/2024/feb/05/the-invisible-australians-who-die-three-decades-prematurely-full-story-podcast,"Chief investigations correspondent Chris Knaus speaks to experts, family members and support workers to find out why Australians experiencing homelessness are dying decades prematurely – and what can be done to stop these deaths",2024-02-05,Presented and reported by Christopher Knaus. Produced by Karishma Luthria and Daniel Semo. Introduced by Jane Lee. The executive producer is Miles Martignoni
The fight over Māori rights,https://www.theguardian.com/australia-news/audio/2024/feb/05/the-fight-over-maori-rights-full-story-podcast,"New Zealand’s new coalition government has announced it will repeal or review at least a dozen policies that provide for Māori, saying services should be provided on the basis of need, not race. But critics say the move is using fear to roll back decades of progress for Māori.On the eve of Waitangi Day, the Guardian’s New Zealand correspondent Eva Corlett and Prof Margaret Mutu from the University of Auckland explain why the government has chosen this moment for reform and how Māori are pushing back",2024-02-05,Presented by Reged Ahmad with Eva Corlett and Margaret Mutu. Produced by Camilla Hannanwho also did the sound design and mix. Executive producer Hannah Parkes
"Newsroom edition: is a broken promise a lie, and does it matter?",https://www.theguardian.com/australia-news/audio/2024/feb/01/newsroom-edition-is-a-broken-promise-a-lie-and-does-it-matter-full-story-podcast-stage-three-tax-cuts,"Anthony Albanese says he has changed his mind on the stage-three tax cuts given the current cost of living crisis, while others claim he has lied. But despite most voters saying it’s OK to break promises if circumstances change, there is no doubt that being branded a liar has political consequences.Gabrielle Jackson speaks to head of newsroom Mike Ticher and national news editor Patrick Keneally about why the difference between a lie and a broken promise matters",2024-02-01,Presented by Gabrielle Jackson with Mike Ticher and Patrick Keneally. Produced by Miles Herbert and James Milsom
What’s gone wrong at Boeing?,https://www.theguardian.com/australia-news/audio/2024/jan/31/whats-gone-wrong-at-boeing-full-story-podcast,A terrifying mid-air blowout of a door plug left passengers fearing for their lives on an Alaska Airlines flight. It’s just the latest crisis for the Boeing. Jeff Wise and Gwyn Topham report,2024-01-31,"Presented by Hannah Moore with Jeff Wise and Gwyn Topham. Produced by Tom Glasser, Natalie Ktena and Rudi Zygadlo. Executive producer Phil Maynard"
Contamination risk: how asbestos can end up in our parks,https://www.theguardian.com/australia-news/audio/2024/jan/30/contamination-risk-how-asbestos-can-end-up-in-our-parks-full-story-podcast,"Asbestos has been found in numerous public sites across Sydney after being discovered in mulch this month at the new Rozelle parklands development in Sydney.Now a Guardian Australia investigation reveals a potentially more dangerous type of contaminated soil may have been used in other developments across NSW, despite the environmental regulator knowing about the risks for more than a decade.Environmental reporter Lisa Cox tells Gabrielle Jackson why recycled contaminated building waste is being found in our soil",2024-01-30,Presented by Gabrielle Jackson with Lisa Cox. Produced by Allison Chan and James Milsom. Sound design and mix by Daniel Semo. Executive producer Hannah Parkes
How to stop doomscrolling,https://www.theguardian.com/australia-news/audio/2024/jan/29/how-to-stop-doomscrolling-full-story-podcast,"Health and science journalist Catherine Price investigates the science behind our relationships with our devices, and what we know about how to break the cycle. Prof Barbara Sahakian of Cambridge University explains why many of us are drawn to looking at bad news on our phones, and what it’s doing to us  You can support the Guardian at theguardian.com/fullstorysupport",2024-01-29,Presented by Madeleine Finlay. Produced by Rachel Porter and Joshan Chana. Sound design by Tony Onuchukwu. The executive producer is Ellie Bury.
Anthony Albanese’s tax-cut gamble,https://www.theguardian.com/australia-news/audio/2024/jan/29/anthony-albaneses-tax-cut-gamble-full-story-podcast,"Last week the prime minister confirmed what many had been speculating – that his government had made the decision to abandon the controversial stage-three tax cuts. Now the opposition is calling for an early election, saying the decision breaks a promise to the Australian people. Political correspondent Paul Karp tells Jane Lee why Labor’s decision to give more money back to most Australians is a political risk  You can support the Guardian at theguardian.com/fullstorysupport",2024-01-29,Presented by Jane Lee with Paul Karp. Produced by Karishma Luthria and Joe Koning who also did the sound design and mix. Executive producer Hannah Parkes
"The terrifying, far-right ‘masterplan’ sparking protests across Germany",https://www.theguardian.com/australia-news/audio/2024/jan/25/the-terrifying-far-right-masterplan-sparking-protests-across-germany-full-story-podcast,The far-right party AfD has met neo-Nazi activists to discuss mass deportations. Why is the party still so popular? Kate Connolly reports,2024-01-25,"Presented by Michael Safi with Kate Connolly; produced by Ned Carter Miles, Courtney Yusuf and Rudi Zygadlo; executive producer Homa Khaleeli"
Why Peter Dutton wants you to be angry at Woolworths,https://www.theguardian.com/australia-news/audio/2024/jan/24/why-peter-dutton-wants-you-to-be-angry-at-woolworths-full-story-podcast,"Woolworths and Cricket Australia are at the centre of the annual political debate about the meaning and significance of 26 January. Political reporter Josh Butler talks to Patrick Keneally about why it was opportune for Peter Dutton to take aim at a major supermarket in a cost-of-living crisis, and how the voice referendum is shaping the conservative political playbook  You can support the Guardian at theguardian.com/fullstorysupport",2024-01-24,"Presented by Patrick Keneally with Josh Butler. Produced by Allison Chan and Daniel Semo, who also did the mix and sound design. Executive producer Hannah Parkes"
