title,link,description,published,contributors
Guardian Australia Reads: The secret to happiness in uncertain times? Give up pursuing it,https://www.theguardian.com/australia-news/audio/2021/sep/18/guardian-australia-reads-the-secret-to-happiness-in-uncertain-times-give-up-pursuing-it,"Laura Murphy-Oates introduces a bonus episode of our new podcast Guardian Australia Reads. Lifestyle editor, Alyx Gorman, recommends this piece by Brigid Delaney on an ancient way to pursue happiness",2021-09-18,Presented by Jane Lee. Recommended by Alyx Gorman. Written by Brigid Delaney. Read by Carmelina Di Guglielmo. Produced by Camilla Hannan and Allison Chan. Executive producers  Gabrielle Jackson and Miles Martignoni
How do we bridge the gap between rural and urban Australia? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/sep/17/how-do-we-bridge-the-gap-between-rural-and-urban-australia-with-lenore-taylor,"Rural communities are at the coalface of the biggest issues facing the nation, including the immediate and lasting impacts of global heating, and the ongoing effects of the pandemic. But across Australia, regional newspapers have closed, leaving a gap in reporting and information. Lenore Taylor and Gabrielle Chan speak to Gabrielle Jackson about the need to stay in touch with regional Australia",2021-09-17,Hosted by Gabrielle Jackson with Lenore Taylor and Gabrielle Chan. Produced by Miles Herbert and Camilla Hannan. Executive producers Miles Martignoni and Gabrielle Jackson
The families hit hardest by remote learning,https://www.theguardian.com/australia-news/audio/2021/sep/16/the-families-hit-hardest-by-remote-learning,"Many parents have struggled to help their children get through the school year at home, in and out of lockdowns. Research from the Grattan Institute shows remote learning widens the gap between disadvantaged and advantaged students. Laura Murphy-Oates speaks to one family doing it tougher than most",2021-09-16,"Presented by Laura Murphy-Oates, produced by Karishma Luthria, Bethany Atkinson-Quinton and Jane Lee. Sound design and mixing by Joe Koning. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
The NSW experiment: will Gladys Berejiklian’s plan pay off?,https://www.theguardian.com/australia-news/audio/2021/sep/15/the-nsw-experiment-will-gladys-berejiklians-plan-pay-off,"Laura Murphy-Oates speaks to reporter Anne Davies about whether the gamble to open up the NSW economy will pay off, as the infectious Delta variant continues to spread",2021-09-15,Presented by Laura Murphy-Oates and reported by Anne Davies. Produced by Jane Lee Karishma Luthria Bethany Atkinson-Quinton and Ellen Leabeater. Sound design by Joe Koning and mixing by Camilla Hannan. Executive Producers   Miles Martignoni Laura Murphy-Oates and Gabrielle Jackson.
Inside the New South Wales Covid-19 prison outbreak,https://www.theguardian.com/australia-news/audio/2021/sep/14/inside-the-new-south-wales-covid-19-prison-outbreak,"Authorities are battling multiple Covid outbreaks in NSW prisons, with the bulk of cases emerging at Parklea correctional centre in Sydney’s north-west. Families with relatives inside have raised concerns about the way the outbreak has been managed and the fact that many inmates were not vaccinated before it began.Laura Murphy-Oates speaks to reporter Michael McGowan about the efforts to contain the outbreak and the reasons behind varying vaccination rates in prisons nationwide",2021-09-14,"Presented by Laura Murphy-Oates and reported by Michael McGowan. Produced by Ellen Leabeater Joe Koningand Karishma Luthria. Sound design Joe Koning and mixing by Camilla Hannan. Executive Producers Gabrielle Jackson , Miles Martignoni, and Laura Murphy-Oates"
The children of 9/11,https://www.theguardian.com/australia-news/audio/2021/sep/12/the-children-of-911,"There were 3,051 children who lost a parent on September 11, 2001. In the first of three episodes examining the reverberations of the attacks 20 years on, three of that group reflect on the weight of that private grief – and what it meant to grow up with it in the media spotlight",2021-09-12,Presented by Michael Safi with Ed Pilkington. Produced by Courtney Yusuf and Axel Kacoutié; additional production by Joe Koning. Executive producers are Archie Bland and Phil Maynard
Guardian Australia reads: Thomas Keneally on the fracturing of our federation,https://www.theguardian.com/australia-news/audio/2021/sep/11/australia-reads-thomas-keneally-on-the-fracturing-of-our-federation,"In this Full Story, Laura Murphy-Oates introduces an episode of our new podcast Australia Reads. In it Thomas Keneally reads his piece on the fracturing of Australia’s federation during the Covid crisis. It’s recommended by Guardian Australia’s editor, Lenore Taylor",2021-09-11,Presented by Jane Lee. Recommended by Lenore Taylor. Written and read by Thomas Keneally. Produced by Camilla Hannan and Allison Chan. Executive producers Gabrielle Jackson and Miles Martignoni. Introduced by Laura Murphy-Oates
Why the Morrison government must increase transparency around jobkeeper – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2021/sep/10/why-the-morrison-government-must-increase-transparency-around-jobkeeper-with-lenore-taylor,"It’s the story that won’t go away for the Morrison government. Every week, there are more stories comparing the money given to profitable companies under the jobkeeper program, which the government refuses to claw back, with that given to welfare recipients, whom the government pursues over small infringements. Lenore Taylor and Mike Ticher speak to Gabrielle Jackson about the need for transparency in the $89bn program",2021-09-10,"Hosted by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert, Camilla Hannan and Karishma Luthria. Executive producers Miles Martignoni and Gabrielle Jackson"
How the women’s safety summit laid bare Morrison’s empathy gap,https://www.theguardian.com/australia-news/audio/2021/sep/09/how-the-womens-safety-summit-laid-bare-morrisons-empathy-gap,"The federal government’s national women’s safety summit was a platform for experts and advocates to discuss key issues around gender equality and violence against women and children. But Scott Morrison’s keynote address – and his failure to enact meaningful reform on key issues – has left some underwhelmed, and others furious.Political editor Katharine Murphy speaks to Laura Murphy-Oates about Australia’s ongoing cultural reckoning for women and how the Morrison government’s response to this is hamstrung by an ‘empathy gap’",2021-09-09,"Presented by Laura Murphy-Oates, reported by Katharine Murphy, produced by Karishma Luthria, Ellen Leabeater, Jane Lee. Sound design by Joe Koning, Executive producers  Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
The Beetaloo Basin: a thorn in Morrison’s ‘gas-led recovery’?,https://www.theguardian.com/australia-news/audio/2021/sep/08/the-beetaloo-basin-a-thorn-in-morrisons-gas-led-recovery,"The Northern Territory’s Beetaloo Basin is key to the Morrison government’s plan to expand Australia’s gas supply. Guardian reporter Christopher Knaus explains why traditional owners and environmentalists are fighting to stop this from happening, and why there’s a Senate inquiry into government grants for companies keen to explore the basin",2021-09-08,"Presented and produced by Jane Lee,  reported by Christopher Knaus. Produced by Laura Murphy-Oates, Ellen Leabeater. Sound design and mixing by Camilla Hannan. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
