title,link,description,published,contributors
Undercover inside a ‘scientific racism’ network,https://www.theguardian.com/australia-news/audio/2024/oct/28/undercover-inside-a-scientific-racism-network-full-story-podcast,Harry Shukman of the anti-racism group Hope Not Hate went undercover to expose how some of the wealthiest and most powerful people see race. He tells Michael Safi what he found,2024-10-28,Presented by Michael Safi with Harry Shukman and Adam Rutherford; produced by Courtney Yusuf and Joel Cox; executive producer Phil Maynard
US politics: why Elon Musk needs Donald Trump to win,https://www.theguardian.com/australia-news/audio/2024/oct/27/us-politics-why-elon-musk-needs-donald-trump-to-win-full-story-podcast,"Why is the tech billionaire owner of X spending millions on helping the Republican campaign? What does he get out of it? What’s at stake for him if Kamala Harris wins the US election on 5 November?Jonathan Freedland speaks to the Guardian US democracy reporter focused on misinformation, Rachel Leingang",2024-10-27,Presented by Jonathan Freedland with Rachel Leingang and produced by Danielle Stephens; executive Producer is Maz Ebtehaj
Liam Payne: the heady rise and tragic death of a One Direction star,https://www.theguardian.com/australia-news/audio/2024/oct/26/liam-payne-the-heady-rise-and-tragic-death-of-a-one-direction-star-full-story-podcast,Oritsé Williams of JLS and the Guardian’s head rock and pop critic Alexis Petridis reflect on the singer’s extraordinary success and his struggles with the fame that came with it,2024-10-26,"Presented by Helen Pidd with Oritsé Williams and Alexis Petridis. Produced by Hannah Moore,  George McDonagh, Mimi Ibrahim, and Rudi Zygadlo. Executive producer Sami Kent"
Newsroom edition: the abortion culture war and its consequences,https://www.theguardian.com/australia-news/audio/2024/oct/24/newsroom-edition-the-abortion-culture-war-and-its-consequences-full-story-podcast,"In Queensland, the state election has been dominated by one word: abortion. It follows an anti-abortion bill in South Australia that would force women seeking an abortion after 27 weeks and six days – an extremely rare occurrence – to be induced to deliver the child alive, and either to keep it or put it up for adoption. The bill was narrowly defeated by just one vote. As this conversation infiltrates state politics, conservatives have already begun putting it on the national agenda.Bridie Jabour talks to editor-in-chief Lenore Taylor and national news editor Josephine Tovey about what the consequences will be when we turn abortion into a culture war",2024-10-24,"Presented by Bridie Jabour, with Lenore Taylor and Josephine Tovey. Produced by Miles Herbert and Joe Koning"
US election countdown: will it be Trump or Harris?,https://www.theguardian.com/australia-news/audio/2024/oct/23/us-election-countdown-will-it-be-trump-or-harris-full-story-podcast,"In just under two weeks, Americans will choose their next president.Will it be Kamala Harris, a former prosecutor and the current vice-president, who would become the first woman and woman of colour to be president?Or will it be Donald Trump, a convicted felon and a legally defined sexual predator?Reged Ahmad speaks to Washington DC bureau chief David Smith about the stark choice facing voters and why no one can predict what will happen on 5 November",2024-10-23,Presented by Reged Ahmad with David Smith. Produced by Karishma Luthria and Camilla Hannan. Sound design and mixing by Camilla Hannan. Additional production by Isabella Lee. Executive producer Hannah Parkes
The ‘doomsday cult’ recruiting Australian university students - Full Story podcast,https://www.theguardian.com/australia-news/audio/2024/oct/22/the-doomsday-cult-recruiting-australian-university-students-full-story-podcast,"The Shincheonji church is an international Christian sect which started in South Korea. But the group is being accused of bizarre recruitment strategies at a number of Australian universities and former members have made allegations of ‘coercive control’ tactics that include love bombing and sleep deprivation.Medical editor Melissa Davey speaks to Reged Ahmad about the experiences of families of current members, as well as former members, about life on the inside of this alleged ‘doomsday cult’",2024-10-22,"Presented by Reged Ahmad and Melissa Davey. Produced by Allison Chan and Joe Koning, who also did the sound design and mix. The executive producer is Hannah Parkes"
Dating apps and attacks on gay men,https://www.theguardian.com/australia-news/audio/2024/oct/21/dating-apps-and-attacks-on-gay-men-full-story-podcast,A spate of more than a dozen separate attacks on gay men across Australia since July has sparked concern among the LGBTQ+ community.In some cases – but not all – police have alleged homophobic comments were made and several of the assaults were filmed.Reporter Josh Taylor speaks to Tamsin Rose about concerns some people online are promoting ‘methods of attack’ and how men are being targeted after agreeing to meetings via apps such as Grindr,2024-10-21,Presented by Tamsin Rose with Josh Taylor. Produced by Joe Koning and Camilla Hannan who also did the sound design and mix. Executive producer is Hannah Parkes
Bringing the blue whale back from the brink,https://www.theguardian.com/australia-news/audio/2024/oct/21/bringing-the-blue-whale-back-from-the-brink-full-story-podcast,Blue whales are the largest animals to have ever lived but they were once hunted to the brink of extinction. The international community only agreed to stop hunting them in 1965 when they numbered fewer than 200. Now scientists are using new methods to learn whether the number of blue whales in the wild is increasing – and they are seeing and hearing promising signs. Reporter Luca Ittimani speaks to marine mammal acoustician Brian Miller about the whale’s Antarctic resurgence  You can support the Guardian at theguardian.com/fullstorysupport,2024-10-21,Presented by Nour Haydar with Luca Ittimani.  Produced by Luca Ittimani  andMiles Martignoni.  Sound design and mix by Camilla Hannan.  Executive producer is Hannah Parkes
US Politics: do the Democrats have a ‘men’ problem?,https://www.theguardian.com/australia-news/audio/2024/oct/20/us-politics-do-the-democrats-have-a-men-problem-full-story-podcast,"The Harris campaign, which has been praised for how it has managed to reach out to women, is now having to balance their attention and pitch some policies that would appeal to men. But is it too little too late? Jonathan Freedland speaks to Richard Reeves, the president of the American Institute for Boys and Men, and Gloria Oladipo, a breaking news reporter for Guardian US, about why men could decide this year’s election and why both campaigns might be taking them for granted  You can support the Guardian at theguardian.com/fullstorysupport",2024-10-20,"Presented by Jonathan Freedland with Gloria Oladipo and Richard Reeves, produced by Danielle Stephens. The executive producer is Maz Ebtehaj"
The killing of Yahya Sinwar,https://www.theguardian.com/australia-news/audio/2024/oct/18/the-killing-of-yahya-sinwar-full-story-podcast,"Since the beginning of its war in Gaza, Israel has been hunting one man in particular – Hamas chief Yahya Sinwar.For a year, Israeli soldiers have used drones, radar and ground troops to try to find him, while in Gaza the death toll among Palestinians grew unimaginably in the conflict Sinwar helped to ignite. Then came the news he had been killed.How could his death change the conflict in the Middle East? Julian Borger reports.",2024-10-18,Presented by Michael Safi with Julian Borger; produced by Sami Kent; executive producers Homa Khaleeli and Elizabeth Cassin
