title,link,description,published,contributors
Are nimbys to blame for Australia’s housing crisis?,https://www.theguardian.com/australia-news/audio/2023/apr/25/are-nimbys-to-blame-for-the-housing-crisis-full-story-podcast,"Economists and housing experts say local residents who oppose new and affordable housing in their area – sometimes referred to as nimbys, short for ‘not in my backyard’ – are inflating the country’s housing crisis. Transport and urban affairs reporter Elias Visontay looks at how and why nimbys are opposing new developments and the case for changing their mindset",2023-04-25,"Presented by Laura Murphy-Oates with Elias Visontay, Produced by Karishma Luthria, Executive Producer is Miles Martignoni and Hannah Parkes"
Why does the RBA need to change?,https://www.theguardian.com/australia-news/audio/2023/apr/24/why-does-the-rba-need-to-change-full-story-podcast,The Reserve Bank of Australia has undergone its first review since the 1990s and is preparing to make sweeping changes to the way it makes decisions. Guardian Australia’s economics correspondent Peter Hannam talks to Jane Lee about how the recommendations will change the way bank sets interest rates,2023-04-24,"Presented by Jane Lee with Peter Hannam. Produced by Allison Chan, Karishma Luthria, Jane Lee, and Joe Koning who also did the sound design and mixing. Executive producers Miles Martignoni and Hannah Parkes"
Times are tough. Does Labor have the right priorities?,https://www.theguardian.com/australia-news/audio/2023/apr/21/times-are-tough-does-labor-have-the-right-priorities-full-story-podcast,"With the budget fast approaching and the cost of living continuing to hit the most vulnerable Australians hardest, the Labor government is at a crossroads. Will it provide immediate and meaningful relief for those most in need, or be cautious in an effort to prevent inflation from spiralling even further out of control? Gabrielle Jackson talks to Guardian Australia’s editor-in-chief, Lenore Taylor, and head of news, Mike Ticher, about the cost of living, the budget, and tough choices",2023-04-21,Lenore Taylor and Mike Ticher Presented by Gabrielle Jackson . Produced by Miles Herbert and Daniel Semo. Executive producer Gabrielle Jackson
‘Grey corruption’ in the Andrews government,https://www.theguardian.com/australia-news/audio/2023/apr/20/grey-corruption-in-the-andrews-government-full-story-podcast,"Victoria’s anti-corruption watchdog Ibac has cleared premier Dan Andrews and his ministers of corrupt conduct but warns of ‘grey corruption’ in his government. Victorian state correspondent Benita Kolovos tells Jane Lee how the Andrews government bypassed competitive tender processes to award a Labor-linked union a $1.2m training contract, and how Ibac’s findings could impact Andrews’ legacy",2023-04-20,"Presented by Jane Lee with Benita Kolovos. Produced by Joe Koning, Daniel Semo and Karishma Luthria. Sound design and mixing by Tegan Nicholls and Camilla Hannan. Executive producer Miles Martignoni"
The Pentagon leaks: how did US security files end up on Discord?,https://www.theguardian.com/australia-news/audio/2023/apr/19/the-pentagon-leaks-how-did-us-security-files-end-up-on-discord,"Earlier this year, hundreds of top secret Pentagon documents were posted on the social media platform Discord. Manisha Ganguly and Julian Borger report",2023-04-19,"Presented by Hannah Moore with Manisha Ganguly and Julian Borger; produced by Alex Atack, Tom Glasser and Rudi Zygadlo; executive producer Elizabeth Cassin"
Blowing the whistle on Australia’s ‘broken’ university system,https://www.theguardian.com/australia-news/audio/2023/apr/18/blowing-the-whistle-on-australias-broken-university-system-full-story-podcast,"University staff are at breaking point. Teachers have told Guardian Australia that cost-cutting, an increase in casual work contracts and lower academic standards have all contributed to a hollowing out of the university sector – with many students no longer getting what they pay for. Laura Murphy-Oates speaks to higher education reporter Caitlin Cassidy about the crisis",2023-04-18,"Presented by Laura Murphy-Oates with Caitlin Cassidy; produced by Miles Herbert, Allison Chan,  Joe Koning and Abhranil Hazra. Executive producer Miles Martignoni"
Why is it hard to legalise cannabis in Australia?,https://www.theguardian.com/australia-news/audio/2023/apr/17/why-is-it-hard-to-legalise-cannabis-in-australia-full-story-podcast,"Uruguay, Canada and a number of US states have all moved to legalise recreational cannabis. But seven years after medicinal cannabis became legal in Australia, the Greens are still trying to get laws on recreational use relaxed.Political reporter Amy Remeikis tells Jane Lee why the politics and the legal system are at odds with social attitudes on the drug",2023-04-17,"Presented by Jane Lee with Amy Remeikis. Produced by Karishma Luthria, Jane Lee and Daniel Semo who also did the sound design and mixing. Theme music by Joe Koning. The executive producer is Miles Martignoni."
Yes or no: party politics on the road to the voice,https://www.theguardian.com/australia-news/audio/2023/apr/14/yes-or-no-party-politics-on-the-road-to-the-voice,"With senior Liberals Simon Birmingham and Julian Leeser announcing they will not campaign against the Indigenous voice to parliament, the pressure on opposition leader Peter Dutton continues. In light of these fractures, what do these party politics mean for the shape of the no campaign, and how does this impact the way forward for a successful yes vote?Jane Lee talks to editor-in-chief Lenore Taylor and Indigenous affairs editor Lorena Allam about the divisions that could shape the road to the referendum",2023-04-14,"Presented by Jane Lee with Lenore Taylor and Lorena Allam; Produced by Miles Herbert, Camilla Hannan and Daniel Semo. Executive produced by Miles Martignoni"
‘This is not a decision I took lightly’: Julian Leeser on his resignation from shadow cabinet,https://www.theguardian.com/australia-news/audio/2023/apr/13/this-is-not-a-decision-i-took-lightly-julian-leeser-on-his-resignation-from-shadow-cabinet,"Since Peter Dutton announced the Liberal party’s opposition to the proposed Indigenous voice to parliament at a press conference last week, cracks have emerged within his party. Now Julian Leeser has resigned as shadow minister for Indigenous Australians because he wants to campaign for the voice against the official party stance.Leeser joins Paul Karp and Josh Butler to discuss his resignation and the future of the Liberal party",2023-04-13,Presented by Paul Karp with Josh Butler. Introduced by Jane Lee. Produced by Miles Herbert and Tegan Nicholls. The executive producer is Miles Martignoni
Why are western countries banning TikTok?,https://www.theguardian.com/australia-news/audio/2023/apr/12/why-are-western-countries-banning-tiktok,"Australia is following a number of western countries in banning popular Chinese social media app TikTok on government devices, citing security and privacy risks. Some say the ban should be extended nationally, while others say it should also apply to US apps like Facebook and Twitter.Reporter Josh Taylor tells Jane Lee the TikTok bans mark the start of a new era of online safety on social media",2023-04-12,"Presented by Jane Lee with Josh Taylor. Produced by Laura Brierley Newton, Karishma Luthria and Abhranil Hazra. Sound design and mixing by Tegan Nicholls. Theme music by Joe Koning. Executive producer Miles Martignoni"
