title,link,description,published,contributors
2021 Wrapped: Science,https://www.theguardian.com/australia-news/audio/2021/dec/21/2021-wrapped-science,From questionable Covid treatments to life-saving inventions and discoveries about the natural world – medical editor Melissa Davey and science writer Donna Lu talk to Laura Murphy-Oates about the best and worst science stories of 2021,2021-12-21,"Reported by Melissa Davey and Donna Lu; presented by Laura Murphy-Oates; produced by Ellen Leabeater and Karishma Luthria, who also did the sound design; mixing by Daniel Semo; the executive producers are Gabrielle Jackson, Laura Murphy-Oates and Melanie Tait"
How Magnus Carlsen won chess back from the machines,https://www.theguardian.com/australia-news/audio/2021/dec/20/how-magnus-carlsen-won-chess-back-from-the-machines,"Breakthroughs in computing have changed how high-level chess is played, making draws all too common. But the Norwegian champion’s stunning performance in Dubai wrests the game back from the grip of the supercomputers, Guardian US deputy sport editor Bryan Graham reports",2021-12-20,Presented by Michael Safi with Bryan Armen Graham; produced by Sami Kent and Axel Kacoutié; executive producers Mythili Rao and  Phil Maynard
Book It In: Alice Pung on writing as work,https://www.theguardian.com/australia-news/audio/2021/dec/18/book-it-in-alice-pung-on-writing-as-work,"What do books teach us about the world we live in? In conversation with Zoya Patel, Alice Pung talks about the writing life and having a separate job – while also navigating the publishing industry as a woman and person of colour",2021-12-18,"Interview by Zoya Patel with Alice Pung. Produced by Allison Chan, Daniel Semo and Camilla Hannan. Executive producers Gabrielle Jackson and Melanie Tait"
The growing threat of Omicron,https://www.theguardian.com/australia-news/audio/2021/dec/17/the-growing-threat-of-omicron,"The Omicron variant of Covid-19 has driven a rise in case numbers across the world. But as Omicron reaches Australia, restrictions across the country have start easing. In this episode of Full Story, Gabrielle Jackson talks to Mike Ticher and Patrick Keneally about the growing threat of Omicron and how politicians are responding",2021-12-17,Presented by Gabrielle Jackson with Mike Ticher and Patrick Keneally. Produced by Miles Herbert and Camilla Hannan. Executive produced by Gabrielle Jackson
What’s driving protests in Solomon Islands?,https://www.theguardian.com/australia-news/audio/2021/dec/16/whats-driving-protests-in-solomon-islands,"Over three days, Solomon Islands’ capital, Honiara, was rocked by violent protests that resulted in three deaths, a curfew, and Australian troops being flown in to assist. Reporter Gina Kekea and Lowy Institute Research Fellow Mihai Sora explain to Jane Lee what is behind the protests, and what role Australia is playing in them.",2021-12-16,"Reported by Gina Kekea, Presented by Jane Lee, Produced by Jane Lee,  Kate Lyons and Ellen Leabeater. Sound design and mix by Camilla Hannan. Executive Producers Laura Murphy-Oates, Gabrielle Jackson and Melanie Tait."
Is Labor’s ‘modest’ climate plan good enough?,https://www.theguardian.com/australia-news/audio/2021/dec/15/is-labors-modest-climate-plan-good-enough,"The Labor party has unveiled their plan to tackle climate change, including an emissions reduction target of 43% by 2030. But is it up to the task of addressing the climate crisis? And after 12 years of broken politics around climate change, is Australia finally ready for serious action?Environment editor Adam Morton speaks to Laura Murphy-Oates about how Labor’s plan compares to the Coalition’s, and the future of climate policy in Australia",2021-12-15,"Presented byLaura Murphy-Oates, reported by Adam Morton. Produced by Laura Murphy-Oates, Karishma Luthria and Camilla Hannan. Sound design by Camilla Hannan. Executive producers Gabrielle Jackson, Melanie Tait and Laura Murphy-Oates"
How Pablo Escobar’s ‘cocaine hippos’ became a biodiversity nightmare,https://www.theguardian.com/australia-news/audio/2021/dec/14/how-pablo-escobars-cocaine-hippos-became-a-biodiversity-nightmare,Animals brought illegally to Colombia by the drug kingpin have been allowed to roam free and are now disrupting the fragile ecosystem.Michael Safi speaks to reporter Joe Parkin Daniels and veterinarian Gina Paola Serna about Pablo Escobar’s ‘cocaine hippos’,2021-12-14,"Presented by Michael Safi with Joe Parkin Daniels and Gina Paola Serna; produced by Rose de Larrabeiti, Georgina Quach and Axel Kacoutié; executive producers Phil Maynard, Archie Bland and Mythili Rao; additional production by Laura Murphy-Oates and Daniel Semo"
"Tender: Roia Atmar’s story of abuse, survival and advocacy",https://www.theguardian.com/australia-news/audio/2021/dec/13/tender-roia-atmars-story-of-abuse-survival-and-advocacy,"For the past two and half years, domestic violence awareness advocate, mother and victim-survivor Roia Atmar has been chronicling her life after abuse for the podcast Tender. In this episode Laura Murphy-Oates speaks to Roia Atmar about about the complex intricacies of what it means to live with abuse, and her journey from survival to advocacy",2021-12-13,"Presented by Laura Murphy-Oates; produced by Bethany Atkinson-Quinton, Ellen Leabeater and Melanie Tait; sound design and mixing by Joe Koning; the executive producers are Gabrielle Jackson, Melanie Tait and Laura Murphy-Oates"
Saved For Later: 2022 trend forecast – and the 2021 vibes we loved and hated,https://www.theguardian.com/australia-news/audio/2021/dec/11/saved-for-later-2022-trend-forecast-and-the-2021-vibes-we-loved-and-hated,"In Guardian Australia’s online culture podcast, Michael Sun and Alyx Gorman bring in YouTube Asia-Pacific’s culture and trends lead Ashley Chang to discuss the best and worst of last year – and what to expect from 2022 across fashion, gaming and the internet. Then, writer Cam Williams joins Michael and Alyx to talk about why mortifying teenage email IDs are actually anti-capitalist",2021-12-11,"Hosted by Alyx Gorman and Michael Sun with Ashley Chang and Cameron Williams. Produced by Joe Koning and Karishma Luthria. Executive producers Gabrielle Jackson, Melanie Tait and Steph Harmon"
Introducing Book It In: Tara June Winch and Thomas Mayor on Indigenous masculinity,https://www.theguardian.com/australia-news/audio/2021/dec/10/introducing-book-it-in-tara-june-winch-and-thomas-mayor-on-indigenous-masculinity,"Book It In, Guardian Australia’s latest podcast, explores what books teach us about the world we live in. Dear Son is a searing anthology of letters by First Nations fathers and sons. In this episode, two of Australia’s best authors discuss the tenderness and strength of Indigenous masculinity with Paul Daley",2021-12-10,Interview by Paul Daley with Tara June Winch and Thomas Mayor. Produced by Daniel Semo and Allison Chan. Executive producers Gabrielle Jackson and Melanie Tait
