title,link,description,published,contributors
Why are GP visits getting so expensive?,https://www.theguardian.com/australia-news/audio/2022/aug/24/why-are-gp-visits-getting-so-expensive,"If you recently received an email or text from your GP clinic saying they can no longer bulk bill – you’re not alone. Increasingly, GPs in Australia say the amount they are reimbursed by the government isn’t enough to cover expenses, and they have no option but to pass costs on to patients.Medical editor Melissa Davey explores why GP appointment costs are rising and how the Labor government plans to overhaul this system",2022-08-24,"Presented by Laura Murphy-Oates, reported by Melissa Davey, and produced by Allison Chan and Jane Lee. Sound design and mixing by Daniel Semo. Executive producers are Miles Martignoni, Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates"
Why don’t women have as much super as men?,https://www.theguardian.com/australia-news/audio/2022/aug/23/why-dont-women-have-as-much-super-as-men,"When women have children, separate from their partners or care for their loved ones later in life, their retirement savings take a hit. Reporter Stephanie Wood talks to Jane Lee about how compulsory superannuation is still failing women, 30 years after it was introduced in Australia",2022-08-23,"Presented by Jane Lee, produced by Karishma Luthria, Allison Chan, Joe Koning who also did the sound design and mixing. Executive producers are Miles Martignoni, Gabrielle Jackson, Molly Glassey and Laura Murphy-Oates"
The Australian boy lost in a Syrian ‘black hole’ prison,https://www.theguardian.com/australia-news/audio/2022/aug/22/the-australian-boy-lost-in-a-syrian-black-hole-prison,There is a prison in Syria holding hundreds of children who have never been convicted of any crime. Michael Safi tells the story of one of them,2022-08-22,"Presented by Michael Safi; produced and executive produced by Joshua Kelly and Sami Kent; sound design by Rudi Zygadlo; executive producers Phil Maynard, Nicole Jackson and Elizabeth Cassin"
The fallout from Scott Morrison’s secrecy – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/aug/19/the-fallout-from-scott-morrisons-secrecy-with-lenore-taylor,"During his prime ministership, Scott Morrison secretly took on the health, finance, treasury, home affairs and resources portfolios. Facing the public in a press conference on Wednesday, Morrison insisted he did nothing wrong: it was an extraordinary time, which required extraordinary measures.In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about why Morrison’s reasoning doesn’t stack up, and how we prevent such a break with Westminster conventions from happening again",2022-08-19,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher . Produced by Miles Herbert and Daniel Semo . Executive produced by Gabrielle Jackson and Miles Martignoni
The hidden reason it’s so hard to get an abortion in Australia,https://www.theguardian.com/australia-news/audio/2022/aug/18/australias-hidden-abortion-roadblock,"Unlike most other medical procedures, abortion services come with an unusual caveat: doctors can refuse to provide them on religious or moral grounds. According to reproductive healthcare advocates, this is compounding longstanding access issues, with at least five women in one metropolitan area of Queensland having to continue unwanted pregnancies in recent months.Reporter Sophie Black explores how a doctor’s right to refuse abortion on religious or moral grounds is weighed against a woman’s right to healthcare in Australia.",2022-08-18,"Presented by Laura Murphy-Oates with Sophie Black. Produced by Karishma Luthria and Camilla Hannan, who also did the sound design and mixing. Executive producers Miles Martignoni, Gabrielle JacksonMolly Glassey"
Scott Morrison’s secret portfolios,https://www.theguardian.com/australia-news/audio/2022/aug/17/scott-morrisons-secret-portfolios,"After revelations that former prime minister Scott Morrison was secretly appointed to five additional ministerial portfolios during his term, the prime minister, Anthony Albanese, is seeking legal advice and promising to hold Morrison to account.Guardian Australia’s chief political correspondent Sarah Martin talks to Laura Murphy-Oates about how and why Morrison was appointed to these portfolios, and what this tells us about accountability and secrecy at the highest levels of government",2022-08-17,"Presented by Laura Murphy-Oates with Sarah Martin. Produced by Joe Koning, with sound design and mixing by Daniel Semo. Executive Producers are Miles Martignoni, Gabrielle Jackson, Molly Glassey, and Laura Murphy-Oates."
Tinder turns 10: what have we learned from a decade of dating apps?,https://www.theguardian.com/australia-news/audio/2022/aug/16/tinder-turns-10-what-have-we-learned-from-a-decade-of-dating-apps,"Dating apps have opened up opportunities to meet more people, but what have they done to our psyche? Emily Witt looks at how they have shifted the way we understand modern love, sex and relationships",2022-08-16,"Presented by Nosheen Iqbal with Emily Witt. Produced by Ned Carter Miles, sound design by Rudi Zygadlo. Executive producers are Nicole Jackson, Joshua Kelly and Sami Kent."
One man reflects on a year since fleeing Afghanistan,https://www.theguardian.com/australia-news/audio/2022/aug/15/one-man-reflects-on-a-year-since-fleeing-afghanistan,"It’s been a year since Afghanistan fell to the Taliban, when millions of Afghans tried desperately to flee the country in fear. One man who made it out on the last flight shares his story of evacuation and what his life in Australia has been like since then",2022-08-15,"Presented by Jane Lee with Noor Ramazan. Produced by Karishma Luthria  and Jane Lee. The Executive Producers areMiles Martignoni, Gabrielle Jackson and Molly Glassey"
Serena Williams’s familiar and unfair choice – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/aug/11/serena-williamss-familiar-and-unfair-choice-with-lenore-taylor,"Serena Williams – one of the greatest athletes of all time – announced her retirement from tennis this week. Her choice between her career, and the physical labour of having a family, is not unfamiliar to many women around the world. Australia has one of the least generous parental leave programs in the developed world, forcing women to bear the brunt of caregiving responsibilities, and further entrenching an already stark gender pay gap. In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Jo Tovey about rethinking work, family, and what success looks like",2022-08-11,Presented by Gabrielle Jackson with Lenore Taylor and Josephine Tovey . Produced by Miles Herbert and Daniel Semo . Executive produced by Gabrielle Jackson and Miles Martignoni
Why was an Australian security firm collecting intelligence on asylum seekers?,https://www.theguardian.com/australia-news/audio/2022/aug/11/why-was-an-australian-security-firm-collecting-intelligence-on-asylum-seekers,"Guardian Australia has revealed that the Australian government used a private security firm to collect intelligence on asylum seekers being held on Nauru, in 2016. Leaked documents show that asylum seekers who had contact with Australian journalists, lawyers and advocates were closely watched by intelligence officers.Reporter Christopher Knaus explains how this came about and talks to the people who were the subject of ‘intelligence reports’",2022-08-11,"Presented by Laura Murphy-Oates with Christopher Knaus. Produced by Joe Koning, who also did the sound design and mixing. Executive Producers are Miles Martignoni, Gabrielle Jackson, Molly Glassey, and Laura Murphy-Oates."
