title,link,description,published,contributors
The teal playbook: how independents pushed out Liberals,https://www.theguardian.com/australia-news/audio/2022/jun/01/the-teal-playbook-how-independents-pushed-out-liberals,"A new wave of teal independents are set to enter parliament, claiming six seats from the Liberals. How did they mobilise so much support in Liberal heartland?Laura Murphy-Oates speaks to investigations editor Anne Davies about the strategy behind the independent campaigns and what the teal wave means for the future of the Liberal party",2022-06-01,"Presented by Laura Murphy-Oates, reported by Anne Davies. Produced by Karishma Luthria and Ellen Leabeater. Sound design and mixing by Daniel Semo. Executive producers Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
Inside the US gun industry,https://www.theguardian.com/australia-news/audio/2022/may/31/inside-the-us-gun-industry,"There are more guns than people in the US, and the industry is still able to sell almost 2m a month. Ryan Busse, a former gun company executive, explains how we got here",2022-05-31,Introduced by Laura Murphy-Oates. Presented by Nosheen Iqbal with Ryan Busse. Produced by Joshua Kelly and Ruth Abrahams. Sound design by Rudi Zygadlo. Executive producers Elizabeth Cassin and Phil Maynard
Fundraising for housing: the rental crisis pushing some to the brink,https://www.theguardian.com/australia-news/audio/2022/may/30/fundraising-for-housing-the-rental-crisis-pushing-some-to-the-brink,"Soaring rents across Australia are hitting renters hard, with widespread competition for a dwindling amount of safe and affordable homes. This tight rental market is pushing some lower-income people into precarious housing or homelessness.Inequality reporter Stephanie Convery explores the power imbalance in the rental market, and what the Labor government could do to improve affordability and renters’ rights",2022-05-30,"Reported by Stephanie Convery and presented by Laura Murphy-Oates; produced by Laura Brierley Newton and Camilla Hannan who also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
The end of political coverage as usual – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/may/27/the-end-of-political-coverage-as-usual-with-lenore-taylor,"The dust is beginning to settle on an election where Australians overwhelmingly voted for the end of politics as usual. But during the election campaign, voters were continually bombarded with gaffes, gotcha questions and empty political theatre. In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about the disconnect between the media, the major parties and voters who are clamouring for a more productive and representative political debate",2022-05-27,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher. Produced by Miles Herbert and  Joe Koning. Executive producer is Miles Martignoni
The race to protect the deep sea,https://www.theguardian.com/australia-news/audio/2022/may/26/the-race-to-protect-the-deep-sea,"The world may be on the verge of a ‘deep sea gold rush’ with mining companies and countries – including the tiny Pacific nation of Nauru – vying for the rich minerals found on the deep seafloor. Environmentalists and other Pacific nations are calling for a moratorium on this mining, until more can be learned about its impact. Kalolaine Fainu reports from Papua New Guinea on how deep-sea mining could threaten daily life in coastal communities, and Pacific editor Kate Lyons explores the race to protect the deep sea  Do you have 5min to take our listener survey?",2022-05-26,"Reported by Kalolaine Fainu and Kate Lyons; produced by Kate Lyons and Camilla Hannan who also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
How the Greens won Queensland,https://www.theguardian.com/australia-news/audio/2022/may/25/how-the-greens-won-queensland,The Greens are set to gain several seats in the Senate and will likely win three lower house seats in Brisbane – the best election result for the party in Australian political history. Guardian Australia’s Queensland correspondent Ben Smee explains how a years-long political experiment by the Greens helped deliver this stunning election result  Do you have 5min to take our listener survey?,2022-05-25,"Reported by Ben Smee and presented by Laura Murphy-Oates; produced by Ellen Leabeater and Joe Koning who also did the sound design and mixing; the executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
How Vladimir Putin rejuvenated Nato,https://www.theguardian.com/australia-news/audio/2022/may/24/how-vladimir-putin-rejuvenated-nato,Finland and Sweden this week formally applied to join Nato after years of non-alignment. Jon Henley reports on how the Ukraine war has given the alliance a new lease of life,2022-05-24,Presented by  Michael Safi  with  Jon Henley ; produced by  Tom Glasser  and  Rudi Zygadlo ; executive producers  Phil Maynard  and  Elizabeth Cassin
A wake-up call for the major parties,https://www.theguardian.com/australia-news/audio/2022/may/23/a-wake-up-call-for-the-major-parties,"The Coalition is in disarray after a Labor election victory but both of the major parties recorded their lowest primary votes in the modern era. What will this mean for the future of the Liberal party and, with an expanded climate-focused crossbench, what can we expect from the new Labor government?Guardian Australia’s chief political correspondent, Sarah Martin, joins Laura Murphy-Oates to discuss what’s next for the major parties",2022-05-23,"Presented by Laura Murphy-Oates and reported by Sarah Martin. Produced by Miles Herbert and Ellen Leabeater. Sound design and mix by Daniel Semo. Executive producers are Miles Martignoni, Gabrielle Jackson and Laura Murphy-Oates"
"After a wild ride, Labor wins historic 2022 federal election",https://www.theguardian.com/australia-news/audio/2022/may/22/after-a-wild-ride-labor-wins-historic-2022-federal-election,"Anthony Albanese will be the prime minister of Australia, perhaps in minority government with independents who campaigned on climate change, integrity and respect for women, doubling the cross-bench in the lower house. Editor-in-chief Lenore Taylor and political editor Katharine Murphy join Jane Lee to discuss how we got here  Do you have 5min to take our listener survey?",2022-05-22,Presented by Jane Lee with Lenore Taylor and Katharine Murphy. Produced by Allison Chan and Karishma Luthria. Executive producers Miles Martignoni and Gabrielle Jackson
Campaign catchup: the seats that will decide the 2022 federal election,https://www.theguardian.com/australia-news/audio/2022/may/20/campaign-catchup-the-seats-that-will-decide-the-2022-federal-election,Political editor Katharine Murphy joins Jane Lee to discuss the possible paths to victory for the election on Saturday. Labor needs to gain seven seats to form majority government while the Coalition must offset any losses with gains elsewhere,2022-05-20,Presented by Jane Lee with Katharine Murphy. Produced by Allison Chan and Karishma Luthria. The executive producers are Miles Martignoni and Gabrielle Jackson
Has Scott Morrison forfeited the right to another term? – with Lenore Taylor,https://www.theguardian.com/australia-news/audio/2022/may/19/has-scott-morrison-forfeited-the-right-to-another-term-with-lenore-taylor,"This weekend, Australians head to the polls. After a long and at times hollow campaign, devoid of big picture and big policy, have the major parties earned your vote? Or have the minor parties and so-called ‘teal’ independents influenced the campaign for the better? In this episode of Full Story, Gabrielle Jackson talks to Lenore Taylor and Mike Ticher about the Guardian view on the election, and the challenges ahead",2022-05-19,Presented by Gabrielle Jackson with Lenore Taylor and Mike Ticher . Produced by Miles Herbert and Camilla Hannan. Executive producers Miles Martignoni and Gabrielle Jackson
Campaign catchup: how will voters judge Labor’s $7.4bn of extra spending?,https://www.theguardian.com/australia-news/audio/2022/may/19/campaign-catchup-how-will-voters-judge-labors-74-billion-of-extra-spending,"Labor has released its policy costings, revealing a $7.4bn increase in the deficit if elected. Political editor Katharine Murphy joins Jane Lee to discuss the political risks and consequences involved",2022-05-19,"Presented by Jane Lee with Katharine Murphy, Produced by Allison Chan and Daniel Semo, Executive Producers Miles Martignoni and Gabrielle Jackson"
Competing plans and broken promises for a federal integrity commission,https://www.theguardian.com/australia-news/audio/2022/may/19/competing-plans-and-broken-promises-for-a-federal-integrity-commission,"After promising and failing to set up a federal anti-corruption commission during the last term of parliament, Scott Morrison has faced a barrage of questions during the campaign over the future of a federal version of Icac. Meanwhile, if Labor wins the election, Anthony Albanese is promising to legislate a national anti-corruption commission by the end of 2022.Chief political correspondent Sarah Martin speaks to Laura Murphy-Oates about the major parties’ competing plans for an anti-corruption commission, and why this body is needed",2022-05-19,"Reported by Sarah Martinand presented by Laura Murphy-Oates; produced by Joe Koning; sound design and mixing by Camilla Hannan; the executive producers are Miles Martignoni, Gabrielle Jacksonand Laura Murphy-Oates"
Campaign catchup: why are polls narrowing Labor’s lead?,https://www.theguardian.com/australia-news/audio/2022/may/18/campaign-catchup-why-are-polls-narrowing-labors-lead,Political editor Katharine Murphy joins Jane Lee to discuss the final Guardian Essential poll results before the election and why every vote will be critical this weekend,2022-05-18,Presented by Jane Lee with Katharine Murphy. Produced by Allison Chan and Karishma Luthria. Executive producers Miles Martignoni and Gabrielle Jackson
